,credit_card_name,card_type,reviews,sentiment
535,ocbc-ntuc-plus-visa-credit-card,Cashback," ""Used to use this card frequently but after all the issues with ocbc app, I'm sceptical of the tech in ocbc. I've switched to other cards since then. "", '[Others] You can also open a NTUC-OCBC Starter Account.  [Application] Application is easy with MyInfo, which by now, most banks have integrated its usage into application. Bank requires addition documents eg nric and signing of some hardcopy documents(think only for the starter account). Customer service also calls to inform. What is i",4
536,ocbc-ntuc-plus-visa-credit-card,Cashback," 'When we hold so many co-brand cards that the limit is the same, the waiver should be combined as a whole.",3
537,ocbc-ntuc-plus-visa-credit-card,Cashback, 'Great discounts when i do grocery shopping at the supermarket. Recommended for others to use this card!,5
538,ocbc-ntuc-plus-visa-credit-card,Cashback," 'Good rebate, discount and promotion! Alot of different benefits that suit different people and lifestyles. ",5
539,ocbc-ntuc-plus-visa-credit-card,Cashback, 'I like this card as I can earn rebate from Ntuc as well. Hope they have more rebate for this card in future,4
540,ocbc-ntuc-plus-visa-credit-card,Cashback," ""it's a must have for household that frequently going to Farirpice with their grocery needs. it will accumulate points as long as you use it whenever you do your grocery. it also has discount in some shops like Soup Spoon, and in Downtown east. "", 'As we always shop at Fairprice it’s always a must to use OCBC plus card for points accumulation. There are members discounts too for selected items. The supermarket also has promotions that allow us to accumulate link points and redeem cooking/ culinary sets at competitive prices. ",5
541,ocbc-ntuc-plus-visa-credit-card,Cashback," 'This is a very good credit card. It has 0 annual fee so you dont have to go through the hassle of annual fee wavier. Thus i choose not sure for fee wavier as there was no fee to begin with. So  Furthermore, this card allows you to earn double point in fairprice. Good for family groceries. ']",4
542,dbs-live-fresh-cashback,Cashback,"['One of the best few student credit cards with a spending cap of 500 per month, the 5% cashback for certain merchants are also really good if you spend with the merchants listed",5
543,dbs-live-fresh-cashback,Cashback," 'One of the best entry level cashback cards in the market! Super useful for eco-spend (i use it a lot for BlueSG), but remember to hit the min. spend per month",5
544,dbs-live-fresh-cashback,Cashback," ""Honestly a great card for students to start out with to learn how to handle credit cards as the spending limit is only $500/ month. Cashbacks are also offered on certain purchases. However, one thing to note is to not overspend the limit as you'll be charged $40! So be sure to spend carefully and check that you do not accidentally cross the $500 limit :)"", 'Application via MyInfo was seamless, 5% cashback on Visa Paywave purchases has proven to be very useful",4
545,dbs-live-fresh-cashback,Cashback," ""[Fee Waivers] Annual Fee waiver was almost automatic!  [Cashback Card] I use the card as my day to day card and most of my small purchases go to this. Primarily using this to tap on DBS multiplier rates. But with recent interest cuts there's not much benefits tbh. Just more convenient for me as I'm a DBS customer."", ""[Promotions and Perks] I previously had the Student version of this card and when I upgraded to the non-student version, I wasn't eligible for the S$200 cashback so that was kinda sad. So maybe don't get a credit card when you're a student I guess. They did give me $20 worth of Foodpanda vouchers though.  [Bill Payment] "", 'My first credit card right out of university, back then they were offering 10% cash back but this has since been lowered. Still my primary go-to card as I have a multiple account. Good for daily use, just that it is easy to hit the cap of $20 cash back per category, which many others have commented her. Easy to request for fee waiver, just go to the live chat and it would be waived within a few minutes.",3
546,dbs-live-fresh-cashback,Cashback," 'Too many rules to game the cash back plus a minimum spend of $600, not advised for big purchases as there’s a $20 cap per category. Good for day to day use if your small purchases amount is high, minus an avg public transportation cost at $100, you’ll still have to spend another $500 split into various categories.",3
547,dbs-live-fresh-cashback,Cashback," ""After trying so many cashback cards, this is the best cashback card based on our family's spending.  Pros: - Minimum monthly spend of $600 is not too high - Easy tracking as transactions based on transaction date, not posting date. - Also easy tracking as spending is based on calendar month, not statement month "", ""[Promotions and Perks] They used to give out plenty of promotions for the card which was great until they started to not give out plenty of promotion which isn't so great.  But overall, I think that it's a pretty standard go-to credit card i'll recommend to people who aren't doing a ton of grocery shopping"", 'I have this card for many years. The min spend of $600 is still manageable. If you do alot of paywave and online transactions, this card will work for you. DBS has live chat so it is easy to contact them instead of calling.",4
548,dbs-live-fresh-cashback,Cashback, 'Applied for the Live Fresh Student Card  Pros - Get cashback on MRT rides -> I use this card now whenever travelling  - Get cashback on retail stuff  - No minimum spend or no minimum salary   ,5
549,dbs-live-fresh-cashback,Cashback," '[Customer Service] [Cashback Card] Easy to set up as a fresh grad, cashback is decent.. useful if you do a lot of online transactions!!",4
550,dbs-live-fresh-cashback,Cashback," 'Been using this card for 2 years now. Apart for the capped categories, this card serves my daily needs.",5
551,dbs-live-fresh-cashback,Cashback," 'I have the student version, and it\'s supposed to be targeted towards ""millennial expenditure"". However, it is really hard to hit spending target (GV, starbucks expenditure) and get a decent cashback for it. I think there are better cards out there to consider like the citi cashback+ card",3
552,dbs-live-fresh-cashback,Cashback," ""Pros -  [Promotions and Perks] It's widely accepted and there are many promotions and perks, such as the various cashback campaigns with Shopback.   [Fee Waivers] Fee waiver requests can be made through the automated phone system, saving time. They ar"", ""Great 'starter' card for those who just graduated with an average income and spend online and offline using the card. The lower min (compared to others) of $600 before getting 5% cash rebate seems to be quite helpful as I often max out in at least 1 categories, been using it for transport too. Overall, I would recommend this, tie it your multiplier account for payments and collect additional interest. I also pair it with another unlimited cash back card from citibank or stan chart once I max out the rebates from this."", 'A good credit card to use starting out, as minimum spend is relatively low and as others have mentioned, it complements the requirements for the DBS multiplier account to qualify for higher interest rates. Cashback is decent, with sufficient benefits in certain dining and entertainment areas. Not the best in terms of rewards, I would recommend upgrading to other cards once your minimum spend qualifies for cards such as Citi cashback or miles cards.",4
553,dbs-live-fresh-cashback,Cashback," 'It did complement well with the dbs multiplier card before the rate became worse. but overall, as a young working adult w/o commitment. It is good enough to earn $22-$30 cashback. Sometimes it has a great deal on new card opening promotion too.",4
554,dbs-live-fresh-cashback,Cashback, '[Promotions and Perks] [Cashback Card] One of the highest and simplest ways to attain cashback. Less emphasis on travel miles (different cards have different focus),5
555,dbs-live-fresh-cashback,Cashback," '[Cashback Card] As a cashback card, it is really very useful. Every month, I will receive at least $40 of cashback without really doing much. I use it for my transport and everything else.  [Customer Service] Customer service is not exactly necessary for DBS. You know why? Because all of their online services are more than sufficient!",5
556,dbs-live-fresh-cashback,Cashback," '[Useful For...] cashback for contactless payment and online shopping, but the minimum spending is kind of hard to achieve for a fresh graduate.  [Promotions and Perks] Need to have a careful look when signing up, the promo code field is hard to notice. If you submitted without filling in the code will cause a email hazard with the customer service. Do note to look in detail.",3
557,dbs-live-fresh-cashback,Cashback," 'The approval took longer than expected, I believe this is not the norm as there probably was a shortage of manpower during this period. The cashback is good, 5% for online and 5% for contactless covers almost all everyday spend. It would be the perfect card if only the category caps were removed.",4
558,dbs-live-fresh-cashback,Cashback," '[Useful For...] Collecting 5% off typical spending (e.g. dining, groceries, telco etc.)  [Others] The limit of $20 per category basically makes this card have a ""soft limit"" of $400 contact-less and $400 online, with min $600 spend in both to max out the 5%. You may want another card to supplement if you exceed $400 on either category, and also to ensure you can spend at lea",3
559,dbs-live-fresh-cashback,Cashback," '[Useful For...] ive fresh gives 5% cashback for both contactless payment and online shoppin; Meanwhile, there is a flat 0.3% cashback for other transactions;  [Others] There is a cap of S$20 for online shopping and paywave (S$400 each)",3
560,dbs-live-fresh-cashback,Cashback," 'I applied with the intention of clocking the $150 cashback promo, and used Singpass method to populate the fields. Was brought through the entire workflow and submitted without given the chance to input in the promo code for the cashback, there was not any prompt either. When I called them about it, I was told to wait 3-5 working days for my request to be  ""subjected to approval"".  Bad framing and having to wait really got me disappointed in the process and service,  considering I had to make a big-ticket spend urgently.  Bad experience overall.",1
561,dbs-live-fresh-cashback,Cashback," '[Cashback Card] A All-in-one card. Earn 1.6% p.a. or more with DBS Multiplier Account!  This is my everyday card, it can use for commuting too (ezlink reload). I got my 5 years waiver free!",5
562,dbs-live-fresh-cashback,Cashback, '[Useful For...] This is my everyday card. Use it for online and paywave transactions. One of the easier cashback card to meet especially now during Covid situation as compared to other bank cards eg. Yolo etc.,5
563,dbs-live-fresh-cashback,Cashback," 'This used to be a great cashback card when the min spend of $600 was not restricted by any spend, only the cashback calculation being affected. As of 1 Oct 2019, t&c were updated and now min spend of $600 only includes retail spend. 5% cashback is not that bad in my opinion, assuming you can hit $600 min spend. I’d consider using this card first if you can hit the min spend, then other no min spend cashback cards.",2
564,dbs-live-fresh-cashback,Cashback," ""Ever since they have changed their cashback/rebate system, I've stopped using it as other banks offer more attractive rates."", '[Cashback Card]  [Promotions and Perks] A good product and DBS has a very easy interface overall, almost everything is possible to manage online (including easy fee waivers) including an annual card fee when it starts. A convenient product, you just have to choose the right one depending on your spending and there is an app, that conveniently showing you deals nearby. ",4
565,dbs-live-fresh-cashback,Cashback," 'The DBS Live Fresh Card is, on first look, a great credit card for young and middle-age consumers whose expenditure mainly revolves around online and contactless spending.   However, the card also has a fair share of exclusions in eligible spending categories - insurance, school fees, bill payment etc. While these exclusions apply to credit cards issued by other banks too, the DBS Live Fresh Card has a far higher minimum spend of $600 before cardholders qualify for the cashback. Each tier of cashback is also capped at $20 even though ",3
566,dbs-live-fresh-cashback,Cashback, '[Cashback Card] Good for shopping online and pretty flexible and easy to get support if necessary.  The only prob is the promos They run on the dbs lifestyle app for the card does not seem to sync well And my card or account has some issues with the spends not recorded,4
567,dbs-live-fresh-cashback,Cashback, 'I applied for this credit card because of the cashback they offer. Examples include 0.3% cashback for general spend and 5% cash back for online shopping - capped at $20 each. The minimum spend of $600 can sometimes be a struggle for me if I want to receive up to $60 cashback per month.,3
568,dbs-live-fresh-cashback,Cashback," ""I had been using for 1 year and It's useful if you bought large items as it's cashback is attractive. However, if there is no promotion, it is harder to get the cahsbacks."", 'I have this card as a Student Live Fresh Card, i like the convenience in online shopping and visa pay with 0.3% cashback so is a additional saving for me which i feel beneficial for a student.    update on 8 May 2020: Still using this card because there are often many promotions to earn cashback. Recently it has the spend online promotion and you will get the cashback in term of cash or voucher.",3
569,dbs-live-fresh-cashback,Cashback, 'I chose to apply for this card a few months ago to complement my DBS Multiplier account as I shop online frequently.  The application process was very smooth since I already was a DBS customer. I had instant approval and recieved my card quite quickly.  The 5% cashback for online spending and Visa PayWave transactions was appealing to me. Ho,5
570,dbs-live-fresh-cashback,Cashback," 'This card used to offer of up to 5% cashback for: (i) 5% cashback on online transactions, (ii) 5% cashback on contactless charges, (ii) 0.3% cashback on others categories  capped at $60 with minimum $600 spend.   This was once its attractive feature, mainly because there is no cashback cap on each of these ",2
571,dbs-live-fresh-cashback,Cashback," 'I think this card is kinda overrated, the rebates keeps getting cut and now is harder to even hit the tiers..",3
572,dbs-live-fresh-cashback,Cashback, 'Have only been using it once a month to hit my mutiplier account requirement. Might use it more when there are better changes in the future,3
573,dbs-live-fresh-cashback,Cashback," '[Cashback Card] Good thing is that it can be my one card for everyday use. Contactless and online payment is basically 95% of my payments modes.  However, the $20 cap for online and contactless categories makes it a very stingy card. The thought of whether i have hit the cap for the categories is always nagging at me, making it a cost. Im considering switching my everyday card to the Safra cc because it doesn’t have such b",3
574,dbs-live-fresh-cashback,Cashback," 'DBS Live Fresh card is my only credit card with DBS and so far so good, I quite like it. Just a short background - I wanted a credit card with DBS to supplement my Multiplier account. There are several reasons why I chose this [Cashback Card] over other DBS/POSB credit cards:  1. Relatively low min. spending of $600. This is in comparison to similar cards such as OCBC 365. 2. Favors online and contactless spending. 5% cashback with a cap of $20 per category. Simply",4
575,dbs-live-fresh-cashback,Cashback," 'A very basic product from DBS/POSB nothing special about the card.  [Cashback Card] For cashback card, this is not the greatest card out there. Very limited option for cash back. Citibank Cashback card would be much better.  [Promotions and Perks] ",3
576,dbs-live-fresh-cashback,Cashback," ""The application process is pretty easy especially if you are already a POSB/DBS account holder. It's a standard cashback card that's useful for everyday usage for young working adults such as for online purchases and paywave. However, the limit per category makes it quite a restrictive card. It's more troublesome to have to track the amount of money you've spent for the month, as once you're over the limit for the category the remaining cashback is next to nothing. "", 'Alright card, cash rebate very average. Applied so I can hit the DBS multiplier, credit card spend your get better interest rates. One good thing if you are a new sign up, you get EZ-Link rebates if you use simply go. Spending best to keep to $600 (400 online/200 offline) Overall, there are better options in the market. ",3
577,dbs-live-fresh-cashback,Cashback, 'Using this card primarily to fulfill the credit card spending category (only need to spend $1) to get a higher interest rate for DBS multiplier. Cashback is not much of a concern for me as my spending on online transactions/pay wave hardly meets the minimum spending required to get the higher % of cashback. ,3
578,dbs-live-fresh-cashback,Cashback," ""Got this card when I applied for the DBS Multiplier account. Even though the cashback benefits are not the best out there, it is still a great introductory card to the world of cashback and rebates. Cashback may be capped at $60 per month, but that is not a problem for me as I don't spend a lot to begin with. Application process was speedy as well.  One small thing that I enjoy when I first got this card is its integrated SimplyGo and EZ-link functionality - which makes my wallet just a little bit slimmer."", '[Cashback Card] 5% Cashback on Online and Paywave transactions, capped at $20 per category, with a minimum spending of $600  [Useful For...] Purchases Online and Paywave up till $400 each to qualify for the minimum spending, and the maximum cashback for each category per month",4
579,dbs-live-fresh-cashback,Cashback," ""This card is tailor made for young adults as the category spend is simply - online and pay wave payment, which is essentially the bulk of my spendings. All I have to do is to minimise my cash usage and pay for everything either online, using visa pay wave, grab pay or fave pay.  It is also relatively simple to keep track as there are essentially 2 broad category types, (not including 'other spending') compared to other credit cards which often have multiple category spends (eg. grocery, dining, petrol) with different rebate rates on different days making it extr"", 'Useful for online purchases and visa paywave transactions! This is my primary cashback card that I still fall back on consistently (after the CIMB Visa Signature revised their terms... sigh).   I use this with the DBS Multiplier account to stack up interest rates!",5
580,dbs-live-fresh-cashback,Cashback," ""Use this card only for my entertainment - To Zouk. Rest of the activity using another bank. Main reason was the benefit doesn't fit my needs and DBS online banking feature is bad, hence, I switch back to OCBC. "", '[Useful For...] If you like to use contactless payment and online shopping, live fresh gives 5% cashback for both; Meanwhile, there is a flat 0.3% cashback for other transactions;  [Others] There is a cap of S$20 for online shopping and paywave (S$400 each) ",2
581,dbs-live-fresh-cashback,Cashback," 'It’s been really good as a cashback card, with 5% cashback on contactless spend, 5% on online spend, although for other spend I would probably not use the card as you only get .3% cashback.  I would choose to spend $400 on contactless spend and $400 on online spend, and other spending i would use my other cards. To maximise and get the $20 cashback.   ",4
582,dbs-live-fresh-cashback,Cashback," 'Pros: Fast application process, 5% cash back  Cons: credit card purchase history not uploaded fast enough on DBS online, making it difficult to track expenses   Spend across various categories makes UOB one credit better option. Also UOB is capped to 2000",2
583,dbs-live-fresh-cashback,Cashback," ""I've been using this card for about  2 years...to meet the criteria for my DBS multiplier account. I like the fact that the Live Fresh Card is integrated with SimplyGo, improving the convenience of my daily public transport commutes. Sadly, the minimum spend of $600 is quite high and thus I'm not able to enjoy the full benefits of this card consistently month after month."", '5% rebate up to $40 monthly for online spends and contactless paywave is attainable with min $600 spend if you consolidate your spending. But for spending beyond that, there are probably better cards to use out there. Not too bad a card overall. ",3
584,dbs-live-fresh-cashback,Cashback," ""[Cashback Card] It used to be a great cashback card with a straight 5% cashback with min. $600 spend, but ever since the cashback component is categorised into 3 categories with cap of $20 cashback each (max $60), it doesn't look appealing anymore. Nonetheless, one has to know his/her spending pattern to maximize the card usage. "", 'Average credit card since the cashback may not be that attractive given that you have to meet the minimum requirement of $600 spent",2
585,dbs-live-fresh-cashback,Cashback," ""Generally a good cashback card. 5% cashback with min $600 spend  However the downside is that it is spilt into different categories and capped at $20 per category. Thus must 'plan' ahead to make sure can hit the $600 on online and paywave transactions without exceeding $400 for each category.   Used UOB One as well to complement this card. For non-online/paywave, E.g. visa transactions >$200. Or when the month's spending exceeds the eligible cashback "", 'This card has lots of promise but I would have preferred that cashback where not tied to total spend.  The application process and ability to convert certain transactions to 0% installments are amazing.",4
586,dbs-live-fresh-cashback,Cashback," '[Cashback Card] I am using DBS Live Fresh Card from few years already & the main reason to choose this card is the handful cashback awarded by bank. Live fresh card has the highest cashback of 5% with a minimum spend of SGD 600 via online, paywave or others. My monthly expenses are mostly more than 600 SGD & thus i receive an good cashback amount in monthly credit card statement.  ",4
587,dbs-live-fresh-cashback,Cashback, 'straightforward cashback card with higher 5% cashback for online and paywave transactions (capped at $20 cashback per category) - which is almost all of my transactions these days since most retailers provide paywave now.   great for singles/ students (like me) with relatively low spending per month ($20 cap = higher cashback only for up to $400 spending per category).  ,4
588,dbs-live-fresh-cashback,Cashback," 'It works great with multiplier card where retail and online expenses have 5% rebate  However, best to cap your expenses at 400$ to earn the max rebate  It is still decent as I need some spending on this card to get more interest in my multiplier account",4
589,dbs-live-fresh-cashback,Cashback," 'Once upon a time, this used to be the best credit card for online shopping with 6% rebates and above. But they started to change the requirements with minimum spend, exclusions for certain kind of spending (all in the fine small print), that it made this card very difficult to use. DBS Live Fresh became quite stale honestly, and I cancelled this useless card. Dont bother applying for it. Apply for the new ones that come with better rebates and promotions. ",1
590,dbs-live-fresh-cashback,Cashback," 'The application through the app kept getting rejected for me. However, the customer service hotline was helpful in redirecting me to a different application method which was successful. All is good so far. ",4
591,dbs-live-fresh-cashback,Cashback, '[Cashback Card] Standard cash back card. Only good for purchase up to 600. No other perks worth mentioning. Most rewards are aimed at youths. ,3
592,dbs-live-fresh-cashback,Cashback, 'Online transaction ($20) and contactless  ($20) - 5% Others ($20) - 0.3%  Minimum spend - $600  This means you can only spend for each category $400.  ,1
593,dbs-live-fresh-cashback,Cashback," 'I really like the card, I get some cash back every month which is great! The trouble to switch from the current DBS card to this card was a bit hustle, I ended up using both new and old. I wish it was easier. ",4
594,dbs-live-fresh-cashback,Cashback," 'This is a good card for those who use a lot of paywave transactions and online transactions. However, the capping is low ($20 for the 2 categories - paywave and online transactions and $20 for others spend).   The main reason why I own this is because of the credit card category for DBS multiplier account and the fact that there is free entrance to Zouk and Phuture. *First 150 customers and excluding PHs and eve of PHs. ",3
595,dbs-live-fresh-cashback,Cashback," ""I like this card because it's very easy to track my spending to get cashbacks with the card. I can usually get $40 cashback monthly from my PayWave and Online Spendings. It also gives great interest rate when use in combination with multiplier account. Recently I had to call in to waive a late payment fee because I have not set up my GIRO for the card. The experience was seamless - i just had to request it through the automated call and it was confirmed through sms after about 3 days.  "", 'Earn up to 10% cashback on your Transport spend (includes bus, train and taxi rides, and even ride-hailing services) with a minimum spend of S$600 per calendar month for the first 180 days from Card Approval Date Earn 5% cashback on Online & Visa contactless spend with a minimum spend of S$600 per calendar month Earn 0.3% cashback on all other spend All-in-one card: Use the same card for your bus and train rides, and ATM withdrawals ",5
596,dbs-live-fresh-cashback,Cashback, 'The cash back was good. But I thought the cash back amount and how it was derived is not very clear. ,3
597,dbs-live-fresh-cashback,Cashback," '[Cashback Card] as long as you hit min $600, the 5% cashback capped at $80 is not bad.  [Promotions and Perks] Currently having 10% cashback for transportation, not including grabpay TopUp.   [Card Hacks] combined with dbs multiplier account with salary banked into your account, you can get up to 1.85% interest per annum. ",2
598,dbs-live-fresh-cashback,Cashback," '[Cashback Card] High percentage cashback (up to 5%), but with limitations: capped at $20 for each of 3 categories. Also requires a minimum spending of $600 a month, which excludes things like top ups to prepaid accounts, lest the base cashback rate of 0.3% be applied. These criteria make tracking a bit more stressful every month. The cashback for each category is reflected in the card transactions each month though, so that is helpful.  ",3
599,dbs-live-fresh-cashback,Cashback, 'The card is very useful to earn quick cashback with less T and C compared to other banks which promise you one and in the end you never get the cashback which you were looking to get. Highly Recommended. ,5
600,dbs-live-fresh-cashback,Cashback," 'This is an under-rated card. It has a reputation for being a ""clubber\'s card"", but this card is excellent for me even though i never go clubbing.  The main draw is the relatively high 5% cashback on online spends and PayWave, which makes up the majority of my spending.  The only problem i have with the card, is the $20 cashback cap on each category. But even wh",4
601,dbs-live-fresh-cashback,Cashback," '[Cashback Card] Underrated  card as there are many other types of spending that can simply be lumped under paywave. Think: Groceries, dining, transport (ABT), paying cab rides... the list goes on. What lets it down is the maximum cashback amount per month. Nevertheless, the card remains my main go-to whenever I have to pay.  Minimum amount is also relatively easy to hit as DBS does not exclude any type of spending, so stuff like topping up ez-link card also counts towards hitting minimum spend. ",4
602,dbs-live-fresh-cashback,Cashback," ""I am not getting accurate cashback amount. On alternate months I only receive very little, like $0.19 or $0.34 for my Visa Paywave/ Online expenses when I definitely hit a few hundreds per category.  When I do receive the monthly cashback it's usually maxed out at $20 for each category. I spend about $1000 every month on this card, so there's definitely an error there.   I'm honestly very pissed off, there's been too many months where I'm only getting less than a "", ""Using this as my main CC as my spending habits are mostly online and paywave purchases. It'll be even better if they could increase their cash back percentage."", 'History:  Used to use this as the clubbing card, then get lessor use.  It used to be the grey traditional card face that you see here on the top left, more than 6 months ago it tries to copy OCBC Frank CC to modernize the looks and tries to be the lifestyle card for party goers.   Only Cons:  ",2
603,dbs-live-fresh-cashback,Cashback," 'My first credit card I signed. The cashback was great and the min spend for higher cashback is reasonable. Slight turn off when they revised the cash back condition by setting limit to each category. However, still a credit card to use to hit the spending category for DBS multiplier.",4
604,dbs-live-fresh-cashback,Cashback," ""I don't spend very much so it's hard for me to meet the minimum spend to maximise my cashback on this card. But it's currently the best card for me since I'm using the DBS Multiplier account and I get extra interest when I spend on DBS credit cards.  Quite a useful card to use especially when you are about to go on holiday > book Airbnb / Agoda + Flights , make payment online, usually you'll hit the minimum $600 to maximise your cashback."", 'Love the cashback from this card. However, ever since they have amended their t&c, obtaining the full cashback is much more difficult.",4
605,dbs-live-fresh-cashback,Cashback," 'Sign-up promo of 10% cashback is good. However, one downside is that it have to hit the minimum spends of 600 dollars, which is quite high. ",3
606,dbs-live-fresh-cashback,Cashback," 'The 5+5 % cashback, accompanied by $50 sign up promo enticed me to sign this card up. As a young working adult, the minimum spend is a bit high and limiting as it only works for contactless payment and online. Nevertheless, the 10% is still enticing. But may stop using it as theyjust changed the terms and condition from 1st June onwards",4
607,dbs-live-fresh-cashback,Cashback," 'When I first applied for this card, it was initially a points card where I could use the rewards points to redeem cheap thrills like movie tickets and restaurant vouchers. And it used to have a very long waiver period (think it was three or five years).   It was changed to a cashback card around a year or two ago. As I could never match the spending requirement of $600, its cashback was only sufficient to cover my card charges (because i exceeded the waiver period). The waiver period got much shorter (1 year only). Its v",2
608,dbs-live-fresh-cashback,Cashback, 'The sign up for 5+5% with a 60 cashback cap was good. However they decided to cap each category at $20 which effectively drops the cashback to $40. Classic market share grab then reversal of promises. Very dishonest. I will be switching to BOC when the promotional terms expire. ,1
609,dbs-live-fresh-cashback,Cashback," ""Rating is for new cardholder. Probably won't last long without another change or promo. (E.g. 5% extra rebate with xxx spent)"", 'Was amazing (7% cashback + 1.2mpd), then average (5% cashback), now useless (5% cashback capped at $20 per category).  As useless as Citi Cash Back (Dividend). Avoid like the plague.  ",1
610,dbs-live-fresh-cashback,Cashback," 'Yays  1. Great for fulfilling the multiplier ""credit card spend"" requirement, where even a $1 spend qualifies  2. DBS is great. You never know what exciting promotion will come up next. Perhaps they may reverse their cashback reduction, or something better. And their live chat service is excellent. ",5
611,dbs-live-fresh-cashback,Cashback, 'Got this card to hit my one transaction credit card spend for my DBS multiplier account. General base 5% rebate for all PayWave and Online Spending. Other than that theres not much rewards which is the downside. Generally fuss free and easy to use card for Pay Wave and Online Spending option.,4
612,dbs-live-fresh-cashback,Cashback," ""If you are an online shopper or able to pay for your daily lunch/dinner ( i don't as I have a hawker center nearby), this card is for you.  Card is not useful for small spenders. Only worth its sign up gift.   Verdict: Use 1 month for sign up promo, then thrash it aside."", ""The main card I'm using right now. With the 10% cashback (first 6 months and 5% after that) on PayWave and Online Spending, this card should definitely be used whenever there is a PayWave option available. Also, link the card to all your online purchases including Grab!  This card works with your DBS Multiplier (1.85%) too!""]",1
620,cimb-platinum-mastercard-cashback,Cashback,['I wish your company can get installment like standard chartered have easy pay  to let us pay by installment. Hope your bank can something function .   Citi bank also have Citi pay lite to apply like installment .,2
621,cimb-platinum-mastercard-cashback,Cashback, 'The revamped CIMB card benefits has caps of $200 per category and a high monthly spend of $800 to get the max 10% cash back. Need all the stars to align to get the max benefit. Better off with other cards.,2
622,cimb-platinum-mastercard-cashback,Cashback," 'no annual fee. and i mean no annual fee. no minimum spend, no multiple criteria. simply just no annual fee. unlike other banks, there is no need to call in and listen to the answering machine all day just to request to waive off annual fees.  cimb cards are now my most used cards. ",1
623,cimb-platinum-mastercard-cashback,Cashback," ""Love how fast the approval is and most importantly there is cashback to be earned to offset next bill payment. This card is free for life so don't need to call in every year to ask for fee waiver and now for every $20 spend, I could myself a chance to the Grammy!  "", 'Customer service very helpful n friendly plus there no annual fee which is better than other credits cards help me save. Also every now and then there always some lucky draws although I have yet to win 😂",5
624,cimb-platinum-mastercard-cashback,Cashback," '[Fee Waivers] Regardless of offering a high spending limit, this card is absolutely free for life. [Bill Payment] ",1
625,cimb-platinum-mastercard-cashback,Cashback, 'K0034077P [Useful For...] Overseas purchases as its recognised worldwide and the monthly statement is user friendly too! ,5
626,cimb-platinum-mastercard-cashback,Cashback," ""It was a really good card until their team tried to be clever and revised the terms. Now it's just sitting in my drawer pending cancellation."", '[Promotions and Perks] So far for the last one year, and quite a few promotions and discounts when I do my shopping, quite enjoying 😊",4
627,cimb-platinum-mastercard-cashback,Cashback," 'Had been using cimb mastercard & visa card daily... but lately your bank had change the rebates to add in categories ... & limit to only $20 per category ..& also increasing the min spend to $800.00 & taken out rebates for online spending. This has not been beneficial to me ..,as my 1 dinner will hit the rebate for wine & dine. As such, I hope cimb could revise & be flexible with the rebates allowed & do not cap it at 20% per category.  ",2
628,cimb-platinum-mastercard-cashback,Cashback, 'Excellent... Fast approval...  Good to use...  Forever no annual fee... Customer service officer also good... ,5
629,cimb-platinum-mastercard-cashback,Cashback," 'CIMB give me various option to use on spending, bus fare and restaurant. Plus generous rebate and lucky draw delighted me always. Well done CIMB and I will always use as my prefer cards.",5
630,cimb-platinum-mastercard-cashback,Cashback," ""The most wonderful credit card in my wallet! A card without worrying about annual fees and good cash back! Never stop using it! A card you won't regret applying!"", 'This is the only card that comes without annual fee. So why not have it in your wallet. Super convenient to use. ",5
631,cimb-platinum-mastercard-cashback,Cashback, 'I use this card mainly for my online purchases and overseas expenses. There are verification for purchases thru OTP and sms to indicate purchases. I feel save using this card online.,2
632,cimb-platinum-mastercard-cashback,Cashback," '[Others] I use this card mainly for bus,MRT and Grab. This is the 1st time using credit card for transport. What can be enhanced is to have a breakdown of the daily charge for bus, mrt and any other transport ",4
633,cimb-platinum-mastercard-cashback,Cashback," ""This card works great for me and I think folks can consider if you're a irregular spender, or moderately low spending each month across different category expenditures.   First of all, it's super low maintenance as there's no annual fee for life and no nightmares of seeking fee waiver.   Let me share my experience why this card works in my favor especially last month:  "", '[Cashback Card] Minimum spend of $800 is a bit too high for the restricted cashback perks which imposes unattractive max $20 cashback per category. Perhaps great for heavy users of car petrol and dining payment. ",4
634,cimb-platinum-mastercard-cashback,Cashback," 'The only credit card that will not charge for overseas admin transactions. The customer relations officers were polite, attentive and helpful at all times. Lots of ongoing incentive rebates/referral offers proggresively. Been with cimb for few yrs..really satisfied.",5
635,cimb-platinum-mastercard-cashback,Cashback, 'There is no annual fee and I think it helped in my credit score since I keep it for a long time. It also helps when I shopped in Malaysia.,4
636,cimb-platinum-mastercard-cashback,Cashback," ""When I first signed up for the mastercard, the cashback was S$50 per category, which was much higher than the current rate. I still feel that the cashback for this card considering the minimum spend is pretty good (10% cashback, capped at S$20 per category), just that I do not get a statement showing the breakdown of the cashback (which I hope they are able to give soon).   Customer Service is great for the card, managed to get some late fees waived because I wasn't notified that my e-statement was ready on the clicks website."", 'I appreciate the customer service always giving me a call when I purchase online for items that’s costs ~hundreds of dollars or more. Would give me a nice heads up in case of any fraudulent charges",3
637,cimb-platinum-mastercard-cashback,Cashback, 'One of the few cards in the market that offers perpetual annual fee waiver. Definitely a card to keep based on this reason.,5
