,credit_card_name,card_type,reviews,sentiment
925,uob-prvi-miles-visa-card,Air Miles, 'If you are looking for miles to spending ratio for general categories. This card is the best in the field.  It also offers the highest miles to expenditure for overseas spent currently (s$1 to 2.4 miles). definitely one of the best miles card at the moment in the market'],5
927,amex-platinum-card,Air Miles,[],4
928,ocbc-90-degrees-n-mastercard,Air Miles,"['It’s almost the same as the DBS altitude card. But I like the fact that you can convert the points to miles at no extra cost, and that you can also convert them in smaller amounts too. It’s also a great card to pair with the OCBC 360 to hit the minimum $500 spending.",4
929,ocbc-90-degrees-n-mastercard,Air Miles, '[Application] I applied for this card and it took me like literally 15 mins to do everything online with the MyInfo link.  It was super straightforward and managed to get it immediately to make some bookings on Agoda and Expedia.  ,5
930,ocbc-90-degrees-n-mastercard,Air Miles," '4mpd for overseas spend, no miles conversion cost. Also, there is promotional 8mpd for certain hotel booking site.  Very fast approval from myinfo as well ",1
931,ocbc-90-degrees-n-mastercard,Air Miles," '[Customer Service] Applied for 90N using My info. Approval was received within the hour, and a digital card was e-mailed within the day. The card arrived in my mailbox in about a week. However, OCBC has been inconsistent in tracking Expedia transactions for me, despite people having followed the TNCs. CSOs can only be contacted through the phone (a somewhat long wait - up to 15 min) or through the secured inbox (an even longer wait - in days).  ",2
932,ocbc-90-degrees-n-mastercard,Air Miles, 'OCBC 90n card is a great card for overseas spend especially when it has a current promotion for 4 miles per dollar spend till 29 Feb 2020. It will be great if it is a permanent feature of the card. ,4
933,ocbc-90-degrees-n-mastercard,Air Miles," ""[Promotions and Perks] This was introduced to me by the bank through a phone call. For the initial launch stage, they're giving away 7k (I can't remember the exact number because it's quite low and really doesn't warrant trying to put in big spending to get it) miles if you spend 5k in the first 3 months you get the card. The reason why I'm using this card is because:  1. Generous miles rate for Airbnb and certain travel expenditure at 8 miles per dollar spent (until 29 Feb 2020). I happen to need to book my travel accommodation so why not? "", 'Sign Up: Received this card via phone call from OCBC who immediately approved basis verbal confirmation and mailed the card within 4-5 days.   Activation: Via SMS  ",1
934,ocbc-90-degrees-n-mastercard,Air Miles," '[Instant Approval, Virtual Card] Application is easy with MyInfo, which by now, most banks have integrated its usage into application. What stands out is the instant approval, where it takes less than a day for application to be approved and a virtual card issued pending a physical card to be delivered.  The link will be emailed and will expire in 7 days where you can find the card number, expiry date and CVV. You can add the card to your mobile wallet and start using it - no activation is required. If you wish to make purchases via any website or app, you can only do so at those th",2
935,ocbc-90-degrees-n-mastercard,Air Miles," ""Been using this card for a month and so far it has been great, signed up online and gotten approval within a day! I'm was using Citibank's miles card but as I also want to earn the rewards from OCBC 360 bank account (minimal spend of $500 on an OCBC credit card) so I decided to switch to the OCBC card instead. The benefits on this card are identical to the Citibank premier miles cards e.g. there is no expiry date for the miles and you can also opt for cash rebates instead.  "", 'There is a good promotion currently with 4mpd for foreign currency transactions until end of Feb 2020. It is good to use on holiday spendings especially with the end of year holiday period coming. To complement that, it also has 8mpd on hotel bookings on Agoda. Although the travel$ can only be redeemed on Krisflyer, there are no redemption fees and you can redeem In blocks of 1000 miles.  However, The card took quite long to be approved and it does not give free lounge access. After the promotion period, the mpd rates for local and foreign transactions are largely similar ",4
936,ocbc-90-degrees-n-mastercard,Air Miles, 'Good miles promotion. Friendly and helpful customer service. Fast and fuss free application.         ,5
937,ocbc-90-degrees-n-mastercard,Air Miles," 'Good Card until feb 2020 with promotion 4 mpd for overseas transaction without cap and also for SQ,scoot,jetstar,airasia and 8 mpd for some OTA. Point can be redeemed easily for free with minimum 5000 miles only.  Approval process took very long. After promotion period card will have generic 1.2 mpd.  [Promotions and Perks]  [Miles Card] ",3
938,ocbc-90-degrees-n-mastercard,Air Miles," 'Apply this card to get the 3,000 sign up bonus miles within 3 months with $5,000 spending. What am i going to use it for?  1. Foreign currency payment for my November holiday. It offers 4mpd without cap 2. Hotel booking at Airbnb and agoda for 8mpd which is the highest in the market  Once i hit the minimum spending of $5,000, i would most likely only use for Foreign Currency payment till end of Feb and stop using after that (unless new feature introduces). ",1
939,ocbc-90-degrees-n-mastercard,Air Miles, 'The latest card in the miles arena. Flexible in terms of the reward to exchange for all miles/vouchers/Cashback. No conversion fee for air miles.,5
940,ocbc-90-degrees-n-mastercard,Air Miles, 'This is a brand new card introduced by OCBC in September. Mainly aim for customer looking for miles points collection. Everything is good expect there is not free VIP lounge access. '],4
941,amex-singapore-airlines-krisflyer-ascend-credit-card,Air Miles,"['Had this card 2 years back when I first started my miles journey. Back then the signup promo was much better too, ~40,000 miles for $10,000 spend with hotel stay, etc. I never used the card after I fulfilled the conditions for the signup promo and eventually cancelled the card after a year. The signup promo got worst over the years and it is still not the general spending card one would use.  The best part is miles are automatically transferred to the KrisFlyer account, there is no need to pay additional fees to transfer.",2
942,amex-singapore-airlines-krisflyer-ascend-credit-card,Air Miles," ""Pros  1) Good if you haven't hold any Amex Acend or Krisflyer card before to get the first join miles (if you hold any amex miles card before and receive any miles as welcome gift, then they will not give this points anymore) 2) Good sign up gifts (S$150 CapitaVoucher Welcome Offer) 3) I use the 4 complimentary access each year to any participating SATS Premier Lounge in Singapore and Plaza Premium Lounge around the world to bring family and friends to go enjo"", 'I had this card for a long while. The good thing is that AMEX have been waiving my annual fees and that’s why I still have the card   Pros  1) Awesome customer service officers that are friendly and will do their best to help you. Follow ups are prompt as well  2) direct credit of miles to your Krisflyer account  ']",5
943,ocbc-titanium-rewards-card,Air Miles,['Use this card to make payment fir purchase for online payment and department store. I think it will be good if ocbc could add in dining as one of the category for 10x rebate. ,4
944,ocbc-titanium-rewards-card,Air Miles, '[Promotions and Perks] Redemption is easy. But there is little information. I have redeemed 8 x $20 ntuc vouchers straight. But never did I know that the validity for the vouchers are just 3 months. There should be some guidance and tips on the redemption.    [Bill Payment] ,3
945,ocbc-titanium-rewards-card,Air Miles, 'There are Kris flyers miles to redeem and rewards. But hope more choices in terms of lower points for redeem vouchers. Fees waiver should be automatic if monthly you are using the cards for payment.,3
946,ocbc-titanium-rewards-card,Air Miles," 'While the credit card promises 10× rewards for certain purchases, they hide their t&c in broad categories.  I recently changed my air conditioner and made a big purchase on this card hoping to earn 10× as promised. After checking that I did not earn the 10× rewards, I called their customer service to check why.  ",2
947,ocbc-titanium-rewards-card,Air Miles," ""One of the first few credit cards I had and a card i'd likely use for a long time. In combination with the 365 OCBC Credit card, it gives good cashback! Always looking forward to the perks enjoyed with this card. Wildly accepted in many eateries and entertainment sales (with bonuses of cos :)). A great everyday card - from food, groceries, transport to lavish nights out!  "", ""[Miles Card] One of the best cards to earn 4mpd from! The list of MCCs that earns you 4mpd may be little, but the list of qualified merchants (such as Lazada, Shopee, Qoo10, and even Mustafa) makes this card one of best 4mpd hacks you can ever keep in your wallet.  However, the downside behind this is, you don't know which transaction actually earns you the 4mpd easily unless you were to backtrack/track/whatever your points transaction yourself or call in the contact centre to check."", 'Good card to use for people who frequently purchase clothing and electronic as well as on online merchants such as AliExpress, Amazon, Lazada, Shopee and Taobao.",4
948,ocbc-titanium-rewards-card,Air Miles, 'Great card for certain categories without minimum spending to hit per month to enjoy 4 miles per dollar spending. Cap at 12k per year.,5
949,ocbc-titanium-rewards-card,Air Miles, 'Applied for this card previously as there was a 2 cards sign-up promotion. I clock most of my purchase on this card and recently just redeemed a $20 NTUC voucher using 7500 points (if i recall correctly). Not looking to use it for accumulating mileage so will just just be doing redemption for cash/vouchers on the OCBC rewards catalogue. ,5
950,ocbc-titanium-rewards-card,Air Miles," ""The rewards rate for $1 = 10 OCBC$ is not only for online. You get 10X points when you shop at retails for babies and children's wear, clothes, bags and shoes, department stores, electronics and gadgets; which cover almost all retails.  Why I think this win against Citibank Rewards is because of its points redemption. I'm a fan of cash redemption using points. Citibank Reward is $10 rebate for 4200 points; while OCBC Reward is $10 rebate for 3600 points. On a long run, you get more rebates :)"", 'Good miles card for shopping (based on the categories that ocbc has classified ie electronics, babies clothing etc), however note that their 10x ocbc $ (4mpd) is only for merchants that fulfill the correct merchant code. Might require some homework for shops that are not too clear cut if you want to get your bonus (search up forums discussing places that people have used the card at and got their ocbc $).   They are having a promotion of 4mpd for all mobile payments (apple pay, google pay etc) till 3",3
951,ocbc-titanium-rewards-card,Air Miles, 'I always use it this card with Samsung pay. My go-to-card for all mobile paywave payments to get 4miles/dollar.,5
952,ocbc-titanium-rewards-card,Air Miles, 'Not much benefit for me. I prefer cash back than points. And there’s some restrictions on retailers which apply for extra bonuses. I was even tired to read the details. The customer service for credit card section is also not really friendly or helpful. Just minimal helpfulness. Hardly use this card unless retailers have some OCBC promotion ongoing. '],2
953,hsbc-revolution-credit-card,Air Miles,"['A great card for contactless spenders and Low spenders of ~1k per month. You get 4mpd/ ~2.5% cashback for the first $1,000 of spending (no min spend) which I thought was a really good deal. No fees, hence no need to worry/go through the hassle of having to waive it.  You could also use it as a backup card if you hit the limits for your other cards and just wanna get the most out of your ~1k spending with this 10points for $1 reward. There are some exclusions though but most online and contactless spendings will work.  ",4
954,hsbc-revolution-credit-card,Air Miles, 'Best miles miles card with zero annual fee! Only drawback is that OCBC no longer allows us to FAST bill payment. This is a pain month in month out to have to use the axs app to pay my bills! (No I don’t wish to use GIRO),5
955,hsbc-revolution-credit-card,Air Miles, 'Best miles card by far. No annual fee. 4mpd almost everywhere. Very versatile card to have in every mile chaser wallet,5
956,hsbc-revolution-credit-card,Air Miles," 'This used to be a so-so card but ever since the inclusion of 10X rewards for contactless payment, this has been my go to card for offline purchase. Encountered a problem where my card was not synced into my banking account and had to talk to the CSO to get it done. That experience was fuss free but the integration should be there in the first place.",4
957,hsbc-revolution-credit-card,Air Miles," 'One of the best cards in the market now, with $1K cap on 4X miles per dollar on important categories for dining and contactless!",5
958,hsbc-revolution-credit-card,Air Miles," '1 to 4mpd is quite a good deal on this card, and HSBC entertainer has pretty good dining deals too! Appreciate that the annual fee is waived on this card too. Overall, a pretty fuss-free card to have.",4
959,hsbc-revolution-credit-card,Air Miles," '[Customer Service] This is a bank with less enthusiastic customer service officers comparing to other banks like Citibank, OCBC and financial institutions like American Express. Their customer service officer put me on hold over the phone for 5 minutes without telling me where she is heading to and what she was gonna do, and I thought something wrong with my phone. Haha! She gets the thing done in the end alright, I have to give her that  ",2
960,hsbc-revolution-credit-card,Air Miles, '[Useful For...] Everyday miles to for spending on F&B and Online.   At around 4 mpd for spending.  [Promotions and Perks] Was a great sign up deal with a luggage which you can get with the first spend. And some addi,4
961,hsbc-revolution-credit-card,Air Miles, '[Promotions and Perks] I signed up because HSBC is running a new-to-bank promotion till end Aug 2020: Samsonite Luggage or SGD150 cashback + SGD30 Grab rides when apply online with MyInfo. Note that this requires minimum SGD800 spending within qualifying period.  [Fee Waivers] HSBC has announced enhancements for the card from 1 Aug 2020 onward. One great enhanc,4
962,hsbc-revolution-credit-card,Air Miles," 'This is honestly one of the most underrated card!  [Who is it for] This card is a great card for anyone looking for a miles card!  [Card Features] Before July 1 2020, HSBC revo was a great card to pay insurance premiums and school fees (2mpd for online transaction) that most banks excludes. But, with effect from July 1 2020, HSBC will be excluding insurance premiums and etc. However HSBC Revo has reva",5
963,hsbc-revolution-credit-card,Air Miles, '[Customer Service]  I was given a good understanding and actual details and best offers which can be taken for quick cash,4
964,hsbc-revolution-credit-card,Air Miles, 'Nothing special as compare to other credit cards in town. The best feature is the 1-for-1 HSBC entertainer however with limited choices. ,3
965,hsbc-revolution-credit-card,Air Miles," ""Signed up for the card due to the one time $150 cash back reward for $800 spend within first 2 months. For its main monthly rewards, it's a so-so card. The hotline is quite bad, had to hold more than 20 mins during non peak. "", 'Card can be used every where.  No problem using it when I am overseas.  Phone service staff ever ready to help when I called to enquire on my card ",2
966,hsbc-revolution-credit-card,Air Miles," ""Signed up for this card a couple years back to get a free Samsonite luggage after spending ~$5k. Currently still using it but not frequently. Only when there's dining discounts or when I use it along with the free HSBC Entertainer App. The HSBC Entertainer App provides 1-for-1 deals. They limit the options but still pretty decent :)"", ""Signed up for this card 3 years back to get a free luggage. After that i paid for part of my lasik surgery with it to use up the credits upon signup.   Then i redeemed whatever rewards i could w the points accumulated and left it there to collect dust. Cancelled it the next time they charged me annual fee.  But if you're somehow alr using a HSBC card, pls look in your inbox for a promo code to get th"", ""Used to own this card for many years back.   Last time sign up for the gifts and cash back.  After this,  don't have much benefits and deals anymore and they don't keep up with competitors too. Thus unless they have good gifts that you wanted, there's seems no reason to apply or own this card.  "", 'Used to hold this card, nothing fantastic and signed up due to bank promotions. Regretted it and hope my review will prompt the rest to think twice!",2
967,hsbc-revolution-credit-card,Air Miles, 'Nothing fantastic. The cash rebates for supermarket and dining etc have been outshone by the BOC Family Card. I dont see a point to use this card frequently unless there’s a specific HSBC promotion with the retailer or airline. ,2
968,hsbc-revolution-credit-card,Air Miles," ""Used this card before. While online expenditure and dining rebates are decent, the card has been bested by BOC Family card.  Other than the discounted Golden Village movie tickets which is far better than any other bank's credit cards or rebates. This card dosen't have much to shout out.""]",4
992,dbs-womans-card,Air Miles,[],4
1012,dbs-black-visa-card,Air Miles,[],4
1013,amex-platinum-credit-card,Air Miles,[],4
1014,uob-lady-s-card,Air Miles,[],4
1020,dbs-esso-card,Air Miles,[],4
1021,amex-capitacard,Air Miles,"['A card thats worth it only for the sign up bonus. Subsequently after, it might be good for families that spend most of their time in capitaland mall for the ""free carpark"". Apart from that (If you dont revolve your life around capitaland malls), you could try other cards. Btw, this is the only credit card that can be used to purchase capita vouchers",2
1022,amex-capitacard,Air Miles," ""This card is not a suitable choice for consumers. It's only largely focus on Capita Malls and you the rebates were'nt attractive enough."", 'The exchange rate of Star$ to vouchers is 5,000 star$ to 5 capitalland voucher. This means you can only get about 1-3% rebates (3% for dining) at capland outlets. This is definitely not good when other cards such as OCBC 360 and BOC family card are aready offering 6% rebate on dining. Its rewards system has to be improved to match other cards.  1 star- only useful for its sign up gift and then set aside']",1
1024,ocbc-voyage-card,Air Miles,[],4
1026,amex-gold-card,Air Miles,[],4
1028,standard-chartered-visa-infinite-x-credit-card,Air Miles,[],4
1031,citi-prestige-card,Air Miles,[],4
1032,maybank-horizon-visa-signature-card,Air Miles,[],4
1033,boc-elite-miles-world-mastercard,Air Miles,[],4
1034,dbs-takashimaya-visa-card,Air Miles,[],4
1036,citi-clear-card,Air Miles,[],4
1037,amex-singapore-airlines-solitaire-pps-credit-card,Air Miles,[],4
1042,hsbc-visa-infinite-miles,Air Miles,[],4
1044,ocbc-best-denki-credit-card,Air Miles,[],4
1045,citi-lazada-card,Air Miles,[],4
1046,dbs-takashimaya-american-express-card,Air Miles,[],4
1047,standard-chartered-visa-infinite-credit-card,Air Miles,[],4
1048,uob-prvi-miles-mastercard,Air Miles,[],4
1049,dbs-altitude-american-express-card,Air Miles,[],4
1052,dbs-black-american-express-card,Air Miles,[],4
1053,ocbc-platinum-credit-card,Air Miles,[],4
1054,uob-visa-signature-card,Air Miles,[],4
1055,amex-personal-card,Air Miles,[],4
1056,amex-platinum-reserve-credit-card,Air Miles,[],4
1057,amex-rewards-card,Air Miles,[],4
1058,amex-singapore-airlines-pps-club-credit-card,Air Miles,[],4
1062,boc-travel-card,Air Miles,[],4
1066,citi-premiermiles-american-express-card,Air Miles,[],4
1068,dbs-nus-alumni-card,Air Miles,[],4
1069,dbs-nuss-card,Air Miles,[],4
1079,maybank-visa-infinite-card,Air Miles,[],4
1080,maybank-world-mastercard,Air Miles,[],4
1082,ocbc-arts-credit-card,Air Miles,[],4
1083,standard-chartered-business-platinum-card,Air Miles,[],4
1084,standard-chartered-nus-alumni-platinum-card,Air Miles,[],4
1086,standard-chartered-priority-visa-infinite-credit-card,Air Miles,[],4
1087,standard-chartered-prudential-platinum-card,Air Miles,[],4
1089,uob-metro-card,Air Miles,[],4
