,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
594,Cashback,No,69000,shell,799,100,ntuc,599,999,399,cashback,uob_one,146.9766
595,Cashback,No,89000,shell,899,599,ntuc,599,899,599,cashback,uob_one,141.9766
596,Cashback,No,59000,esso,899,399,sheng_shiong,0,899,100,cashback,uob_one,126.9633
597,Cashback,No,49000,caltex,599,399,sheng_shiong,999,100,0,cashback,posb_everyday_cashback,80.0
598,Cashback,No,59000,caltex,399,100,redmart,0,899,0,cashback,uob_one,77.95
599,Cashback,Yes,79000,public_transport,0,999,ntuc,999,599,100,cashback,uob_one,106.9533
600,Cashback,Yes,59000,caltex,899,799,cold_storage,799,100,999,cashback,uob_one,126.9633
601,Cashback,No,89000,public_transport,399,799,giant,799,999,899,cashback,uob_one,167.0
602,Cashback,Yes,69000,shell,599,100,cold_storage,100,599,0,cashback,uob_one,67.95
603,Cashback,Yes,39000,shell,999,0,redmart,100,899,999,cashback,uob_one,143.64659999999998
604,Cashback,Yes,69000,spc,999,100,sheng_shiong,0,599,399,cashback,uob_one,106.9533
605,Cashback,Yes,59000,public_transport,100,399,redmart,999,399,899,cashback,uob_one,100.2833
606,Cashback,Yes,69000,caltex,899,399,ntuc,899,799,0,cashback,uob_one,120.29329999999999
607,Cashback,Yes,59000,caltex,599,799,giant,999,100,799,cashback,uob_one,140.30329999999998
608,Cashback,Yes,79000,spc,399,999,giant,0,999,899,cashback,uob_one,133.6333
609,Cashback,No,59000,shell,799,599,cold_storage,399,799,799,cashback,uob_one,160.2499
610,Cashback,No,39000,spc,399,799,ntuc,899,899,399,cashback,not_eligible,0.0
611,Cashback,Yes,59000,shell,399,799,redmart,399,599,799,cashback,uob_one,113.6166
612,Cashback,Yes,79000,public_transport,399,399,ntuc,799,899,899,cashback,uob_one,153.57659999999998
613,Cashback,No,79000,public_transport,100,399,giant,0,899,399,cashback,uob_one,82.95
614,Cashback,Yes,39000,esso,999,899,cold_storage,599,599,399,cashback,uob_one,146.9066
615,Cashback,Yes,79000,shell,599,899,ntuc,0,899,599,cashback,uob_one,136.9666
616,Cashback,No,89000,public_transport,0,0,cold_storage,999,899,799,cashback,uob_one,167.0
617,Cashback,Yes,49000,esso,799,999,redmart,599,899,999,cashback,uob_one,126.9633
618,Cashback,Yes,69000,esso,799,899,redmart,999,599,599,cashback,uob_one,106.9533
619,Cashback,No,69000,esso,799,399,ntuc,599,599,100,cashback,uob_one,106.9533
620,Cashback,No,69000,shell,899,599,giant,0,399,100,cashback,posb_everyday_cashback,80.0
621,Cashback,No,79000,spc,399,599,cold_storage,0,799,100,cashback,uob_one,72.95
622,Cashback,No,79000,public_transport,100,0,ntuc,899,0,100,cashback,uob_one,38.0
623,Cashback,No,79000,esso,999,0,ntuc,100,899,899,cashback,uob_one,126.9633
624,Cashback,No,69000,shell,799,599,redmart,599,999,399,cashback,uob_one,146.9766
625,Cashback,No,49000,public_transport,399,100,ntuc,0,399,399,cashback,uob_one,72.9
626,Cashback,Yes,59000,public_transport,0,899,redmart,0,999,899,cashback,uob_one,133.6333
627,Cashback,No,89000,public_transport,100,899,sheng_shiong,999,899,999,cashback,uob_one,133.6333
628,Cashback,Yes,59000,spc,999,899,cold_storage,399,899,999,cashback,uob_one,153.57659999999998
629,Cashback,No,49000,public_transport,0,100,cold_storage,399,899,599,cashback,uob_one,97.9
630,Cashback,No,59000,spc,399,100,ntuc,599,999,799,cashback,uob_one,133.6333
631,Cashback,No,59000,esso,899,899,cold_storage,0,899,0,cashback,uob_one,126.9633
632,Cashback,No,79000,caltex,799,100,redmart,100,899,799,cashback,uob_one,126.9633
633,Cashback,Yes,89000,caltex,899,599,sheng_shiong,899,799,0,cashback,uob_one,120.29329999999999
634,Cashback,No,59000,caltex,399,999,giant,399,0,399,cashback,uob_one,93.6133
635,Cashback,No,89000,caltex,599,399,redmart,599,100,899,cashback,posb_everyday_cashback,80.0
636,Cashback,Yes,49000,spc,599,399,redmart,999,799,899,cashback,uob_one,120.29329999999999
637,Cashback,No,49000,spc,399,100,ntuc,399,599,599,cashback,uob_one,106.9533
638,Cashback,Yes,49000,caltex,899,100,cold_storage,799,799,100,cashback,uob_one,167.0
639,Cashback,Yes,39000,spc,599,999,sheng_shiong,999,0,0,cashback,posb_everyday_cashback,80.0
640,Cashback,Yes,49000,caltex,599,899,redmart,100,799,799,cashback,uob_one,120.29329999999999
641,Cashback,No,89000,spc,599,399,redmart,399,799,599,cashback,uob_one,120.29329999999999
642,Cashback,Yes,89000,shell,399,799,giant,999,999,799,cashback,uob_one,167.0
643,Cashback,Yes,79000,esso,599,899,giant,0,599,399,cashback,uob_one,106.9533
644,Cashback,Yes,39000,caltex,899,899,ntuc,599,899,399,cashback,uob_one,126.9633
645,Cashback,No,89000,spc,799,100,sheng_shiong,0,100,899,cashback,posb_everyday_cashback,50.647000000000006
646,Cashback,No,69000,caltex,799,399,cold_storage,0,999,100,cashback,uob_one,133.6333
647,Cashback,No,59000,public_transport,0,999,cold_storage,999,0,399,cashback,uob_one,133.6333
648,Cashback,Yes,79000,public_transport,399,999,redmart,100,100,799,cashback,uob_one,100.2833
649,Cashback,Yes,89000,esso,899,899,sheng_shiong,0,799,100,cashback,uob_one,120.29329999999999
650,Cashback,Yes,49000,public_transport,0,899,redmart,799,399,899,cashback,uob_one,93.6133
651,Cashback,Yes,59000,public_transport,0,0,redmart,899,399,100,cashback,uob_one,52.95
652,Cashback,No,59000,esso,899,0,ntuc,399,999,999,cashback,uob_one,133.6333
653,Cashback,No,39000,spc,899,999,cold_storage,999,0,599,cashback,not_eligible,0.0
654,Cashback,Yes,59000,shell,899,599,giant,100,999,899,cashback,uob_one,155.3166
655,Cashback,No,49000,spc,599,599,redmart,399,100,0,cashback,posb_everyday_cashback,40.016999999999996
656,Cashback,Yes,59000,esso,899,599,cold_storage,100,999,899,cashback,uob_one,140.30329999999998
657,Cashback,Yes,49000,esso,999,0,giant,899,399,799,cashback,uob_one,153.57659999999998
658,Cashback,No,59000,caltex,799,599,giant,599,599,899,cashback,uob_one,146.9066
659,Cashback,Yes,49000,shell,599,399,sheng_shiong,399,399,899,cashback,uob_one,103.6166
660,Cashback,No,79000,caltex,899,399,redmart,999,599,0,cashback,uob_one,106.9533
661,Cashback,Yes,49000,esso,599,899,ntuc,899,399,899,cashback,uob_one,93.6133
662,Cashback,No,39000,caltex,599,0,sheng_shiong,899,599,399,cashback,not_eligible,0.0
663,Cashback,No,79000,esso,399,799,redmart,799,899,399,cashback,uob_one,126.9633
664,Cashback,No,69000,esso,899,399,giant,599,599,0,cashback,uob_one,146.9066
665,Cashback,No,49000,spc,599,0,redmart,0,999,0,cashback,uob_one,82.95
666,Cashback,Yes,59000,esso,399,799,cold_storage,0,899,399,cashback,uob_one,126.9633
667,Cashback,No,59000,shell,999,0,cold_storage,399,399,0,cashback,posb_everyday_cashback,80.0
668,Cashback,Yes,89000,caltex,399,399,redmart,999,599,899,cashback,uob_one,106.9533
669,Cashback,No,49000,caltex,799,100,giant,999,899,0,cashback,uob_one,167.0
670,Cashback,No,69000,public_transport,0,399,ntuc,999,399,799,cashback,uob_one,93.6133
671,Cashback,No,49000,esso,799,599,cold_storage,0,599,899,cashback,uob_one,106.9533
672,Cashback,No,79000,spc,999,399,cold_storage,999,399,0,cashback,uob_one,160.2466
673,Cashback,Yes,39000,shell,599,100,giant,100,799,799,cashback,uob_one,136.9666
674,Cashback,No,59000,spc,799,399,giant,100,0,899,cashback,uob_one,73.67
675,Cashback,No,79000,public_transport,100,799,redmart,0,799,0,cashback,uob_one,77.95
676,Cashback,No,49000,esso,599,0,cold_storage,999,899,899,cashback,uob_one,167.0
677,Cashback,No,49000,public_transport,399,399,cold_storage,799,399,799,cashback,uob_one,167.0
678,Cashback,Yes,59000,shell,399,899,giant,100,0,599,cashback,posb_everyday_cashback,80.0
679,Cashback,Yes,69000,caltex,799,799,cold_storage,399,599,999,cashback,uob_one,133.5666
680,Cashback,No,59000,esso,999,899,giant,799,799,999,cashback,uob_one,167.0
681,Cashback,No,89000,spc,999,999,redmart,899,599,899,cashback,uob_one,106.9533
682,Cashback,Yes,59000,public_transport,399,0,redmart,100,999,0,cashback,uob_one,102.9
683,Cashback,No,69000,caltex,399,899,sheng_shiong,399,799,899,cashback,uob_one,120.29329999999999
684,Cashback,Yes,79000,spc,999,999,redmart,399,999,999,cashback,uob_one,133.6333
685,Cashback,Yes,39000,spc,599,799,cold_storage,100,100,799,cashback,uob_one,80.34
686,Cashback,No,69000,spc,999,799,redmart,100,799,100,cashback,uob_one,120.29329999999999
687,Cashback,Yes,39000,shell,899,0,giant,799,799,999,cashback,uob_one,167.0
688,Cashback,No,69000,spc,899,999,giant,100,599,599,cashback,uob_one,113.6233
689,Cashback,No,79000,public_transport,100,999,sheng_shiong,399,599,399,cashback,uob_one,113.6233
690,Cashback,No,69000,shell,399,599,cold_storage,399,999,0,cashback,uob_one,166.9099
691,Cashback,No,89000,spc,399,599,ntuc,599,799,100,cashback,uob_one,120.29329999999999
692,Cashback,Yes,49000,shell,399,899,sheng_shiong,0,0,399,cashback,posb_everyday_cashback,80.0
693,Cashback,No,49000,esso,899,799,giant,899,399,0,cashback,uob_one,153.57659999999998
694,Cashback,Yes,39000,spc,799,599,giant,100,399,0,cashback,uob_one,57.95
695,Cashback,No,39000,shell,899,999,cold_storage,399,399,999,cashback,not_eligible,0.0
696,Cashback,No,89000,esso,399,799,giant,100,899,899,cashback,uob_one,133.6333
697,Cashback,Yes,59000,caltex,899,0,redmart,899,799,0,cashback,uob_one,120.29329999999999
698,Cashback,Yes,69000,spc,599,799,redmart,999,799,999,cashback,uob_one,120.29329999999999
699,Cashback,Yes,89000,caltex,599,0,redmart,799,599,599,cashback,uob_one,106.9533
700,Cashback,No,59000,shell,999,100,sheng_shiong,599,0,0,cashback,posb_everyday_cashback,80.0
701,Cashback,No,59000,spc,999,100,cold_storage,0,100,799,cashback,posb_everyday_cashback,46.247
702,Cashback,Yes,69000,esso,599,399,sheng_shiong,399,100,399,cashback,posb_everyday_cashback,61.947
703,Cashback,No,79000,caltex,999,399,giant,0,0,899,cashback,uob_one,67.0
704,Cashback,No,49000,public_transport,0,999,redmart,0,399,100,cashback,uob_one,52.95
705,Cashback,No,79000,spc,899,599,cold_storage,999,399,399,cashback,uob_one,160.2466
706,Cashback,No,49000,caltex,399,100,redmart,599,100,399,cashback,posb_everyday_cashback,54.397000000000006
707,Cashback,No,79000,public_transport,399,100,sheng_shiong,799,999,599,cashback,uob_one,160.2466
708,Cashback,No,69000,shell,899,999,ntuc,599,799,899,cashback,uob_one,135.3066
709,Cashback,No,49000,spc,399,999,redmart,999,899,599,cashback,uob_one,126.9633
710,Cashback,No,39000,esso,399,0,redmart,799,899,399,cashback,not_eligible,0.0
711,Cashback,No,79000,esso,399,999,redmart,999,999,100,cashback,uob_one,133.6333
712,Cashback,No,39000,esso,899,899,giant,799,0,999,cashback,not_eligible,0.0
713,Cashback,Yes,69000,esso,899,0,sheng_shiong,999,999,999,cashback,uob_one,133.6333
714,Cashback,Yes,89000,esso,799,399,ntuc,599,999,399,cashback,uob_one,133.6333
715,Cashback,Yes,69000,spc,899,0,cold_storage,0,999,799,cashback,uob_one,133.6333
716,Cashback,No,49000,esso,899,100,redmart,799,999,799,cashback,uob_one,133.6333
717,Cashback,Yes,89000,esso,999,100,redmart,799,899,599,cashback,uob_one,126.9633
718,Cashback,Yes,69000,shell,599,599,cold_storage,799,899,0,cashback,uob_one,167.0
719,Cashback,Yes,49000,public_transport,100,0,redmart,399,999,899,cashback,uob_one,140.30329999999998
720,Cashback,No,69000,spc,899,899,cold_storage,799,100,100,cashback,uob_one,126.9633
721,Cashback,No,89000,shell,399,999,giant,399,100,599,cashback,uob_one,106.9466
722,Cashback,Yes,39000,caltex,899,100,ntuc,0,0,399,cashback,uob_one,33.0
723,Cashback,Yes,69000,public_transport,0,100,ntuc,999,599,799,cashback,uob_one,106.9533
724,Cashback,Yes,49000,public_transport,100,999,cold_storage,100,799,799,cashback,uob_one,133.6333
725,Cashback,Yes,39000,caltex,899,399,sheng_shiong,399,399,999,cashback,uob_one,93.6133
726,Cashback,Yes,89000,public_transport,0,399,ntuc,999,899,0,cashback,uob_one,126.9633
727,Cashback,No,49000,spc,999,999,giant,599,399,599,cashback,uob_one,133.5666
728,Cashback,No,89000,esso,999,399,sheng_shiong,999,100,100,cashback,posb_everyday_cashback,80.0
729,Cashback,Yes,69000,caltex,399,100,cold_storage,0,899,999,cashback,uob_one,126.9633
730,Cashback,Yes,89000,spc,899,899,ntuc,999,899,899,cashback,uob_one,126.9633
731,Cashback,No,89000,spc,399,799,giant,999,999,100,cashback,uob_one,167.0
732,Cashback,No,69000,spc,999,799,sheng_shiong,0,399,599,cashback,uob_one,93.6133
733,Cashback,No,69000,spc,599,999,giant,399,599,0,cashback,uob_one,133.5666
734,Cashback,Yes,39000,public_transport,399,899,sheng_shiong,100,999,599,cashback,uob_one,160.2466
735,Cashback,Yes,69000,public_transport,0,0,redmart,399,599,399,cashback,uob_one,62.95
736,Cashback,No,39000,public_transport,399,100,ntuc,599,799,799,cashback,not_eligible,0.0
737,Cashback,Yes,89000,shell,599,599,giant,0,399,999,cashback,uob_one,103.6166
738,Cashback,No,69000,public_transport,100,799,giant,799,399,799,cashback,uob_one,153.57659999999998
739,Cashback,No,89000,public_transport,100,799,ntuc,599,0,399,cashback,posb_everyday_cashback,50.717
740,Cashback,Yes,39000,public_transport,100,599,sheng_shiong,599,100,0,cashback,posb_everyday_cashback,65.2
741,Cashback,No,69000,shell,799,899,giant,599,0,0,cashback,uob_one,120.2966
742,Cashback,Yes,39000,esso,999,100,ntuc,0,399,599,cashback,uob_one,93.6133
743,Cashback,Yes,39000,spc,899,799,redmart,899,100,899,cashback,hsbc_advance,80.91000000000001
744,Cashback,Yes,89000,caltex,899,799,cold_storage,100,100,100,cashback,uob_one,43.0
745,Cashback,Yes,59000,spc,399,0,giant,599,599,899,cashback,uob_one,146.9066
746,Cashback,Yes,79000,caltex,899,399,sheng_shiong,999,599,399,cashback,uob_one,106.9533
747,Cashback,No,39000,public_transport,100,0,sheng_shiong,899,999,799,cashback,not_eligible,0.0
748,Cashback,No,69000,spc,399,399,redmart,799,599,899,cashback,uob_one,106.9533
749,Cashback,Yes,89000,caltex,999,399,redmart,799,0,0,cashback,uob_one,67.0
750,Cashback,Yes,49000,spc,899,399,cold_storage,399,799,999,cashback,uob_one,146.9066
751,Cashback,No,49000,public_transport,399,799,cold_storage,999,799,100,cashback,uob_one,167.0
752,Cashback,Yes,39000,caltex,899,899,redmart,399,599,999,cashback,uob_one,106.9533
753,Cashback,No,79000,esso,899,100,redmart,399,100,399,cashback,posb_everyday_cashback,45.897000000000006
754,Cashback,Yes,39000,public_transport,100,399,redmart,799,899,899,cashback,uob_one,133.6333
755,Cashback,No,89000,caltex,799,599,cold_storage,599,100,899,cashback,uob_one,113.6233
756,Cashback,No,79000,shell,899,399,cold_storage,399,899,899,cashback,uob_one,167.0
757,Cashback,Yes,49000,public_transport,100,999,giant,100,599,599,cashback,uob_one,120.2933
758,Cashback,Yes,89000,shell,799,100,giant,799,899,0,cashback,uob_one,167.0
759,Cashback,Yes,89000,esso,399,399,giant,100,899,999,cashback,uob_one,133.6333
760,Cashback,No,39000,public_transport,0,399,sheng_shiong,599,100,100,cashback,not_eligible,0.0
761,Cashback,Yes,79000,public_transport,399,899,redmart,0,399,0,cashback,uob_one,72.9
762,Cashback,Yes,49000,spc,999,899,ntuc,399,899,799,cashback,uob_one,126.9633
763,Cashback,Yes,69000,caltex,799,100,giant,799,999,100,cashback,uob_one,167.0
764,Cashback,No,39000,caltex,799,399,cold_storage,599,399,0,cashback,not_eligible,0.0
765,Cashback,No,49000,public_transport,399,799,redmart,100,100,799,cashback,uob_one,100.2833
766,Cashback,No,59000,spc,999,999,cold_storage,999,899,0,cashback,uob_one,167.0
767,Cashback,Yes,79000,caltex,599,899,cold_storage,799,100,100,cashback,uob_one,126.9633
768,Cashback,Yes,69000,public_transport,399,799,giant,0,799,599,cashback,uob_one,146.9066
769,Cashback,No,79000,shell,599,899,sheng_shiong,399,799,399,cashback,uob_one,130.2966
770,Cashback,Yes,39000,esso,899,0,sheng_shiong,899,999,0,cashback,uob_one,133.6333
771,Cashback,Yes,79000,public_transport,100,999,cold_storage,599,899,100,cashback,uob_one,167.0
772,Cashback,No,49000,spc,599,799,cold_storage,399,0,399,cashback,uob_one,93.6133
773,Cashback,No,49000,spc,899,100,ntuc,0,0,999,cashback,posb_everyday_cashback,55.647000000000006
774,Cashback,Yes,49000,shell,599,399,redmart,599,100,100,cashback,posb_everyday_cashback,80.0
775,Cashback,Yes,39000,spc,399,0,redmart,399,999,100,cashback,uob_one,82.95
776,Cashback,Yes,39000,esso,399,399,ntuc,999,999,0,cashback,uob_one,133.6333
777,Cashback,No,49000,public_transport,100,599,giant,899,799,999,cashback,uob_one,167.0
778,Cashback,No,49000,spc,899,999,redmart,799,599,599,cashback,uob_one,106.9533
779,Cashback,Yes,69000,shell,899,0,giant,100,599,0,cashback,posb_everyday_cashback,80.0
780,Cashback,Yes,39000,spc,799,999,sheng_shiong,599,999,899,cashback,uob_one,133.6333
781,Cashback,Yes,69000,spc,899,899,cold_storage,399,799,599,cashback,uob_one,146.9066
782,Cashback,No,59000,shell,999,799,redmart,799,799,599,cashback,uob_one,136.9766
783,Cashback,No,79000,shell,399,0,giant,399,899,999,cashback,uob_one,160.2399
784,Cashback,No,49000,shell,799,799,cold_storage,999,899,0,cashback,uob_one,167.0
785,Cashback,Yes,69000,esso,999,799,ntuc,799,999,999,cashback,uob_one,133.6333
786,Cashback,Yes,79000,public_transport,399,399,sheng_shiong,999,999,599,cashback,uob_one,160.2466
787,Cashback,Yes,89000,shell,999,999,cold_storage,100,899,599,cashback,uob_one,150.3166
788,Cashback,No,39000,public_transport,100,899,giant,999,100,799,cashback,not_eligible,0.0
789,Cashback,Yes,39000,public_transport,100,100,ntuc,100,899,399,cashback,uob_one,82.95
790,Cashback,No,69000,shell,599,100,cold_storage,599,100,599,cashback,posb_everyday_cashback,80.0
791,Cashback,No,69000,esso,399,799,sheng_shiong,999,999,399,cashback,uob_one,133.6333
792,Cashback,No,69000,shell,599,100,cold_storage,0,899,100,cashback,uob_one,77.95
793,Cashback,No,89000,caltex,399,0,sheng_shiong,799,399,799,cashback,uob_one,93.6133
794,Cashback,No,59000,shell,899,999,sheng_shiong,999,0,100,cashback,uob_one,82.0133
795,Cashback,Yes,79000,spc,599,899,ntuc,899,399,0,cashback,uob_one,93.6133
796,Cashback,Yes,69000,public_transport,399,999,ntuc,799,100,0,cashback,uob_one,100.2833
797,Cashback,No,59000,spc,999,599,redmart,399,0,599,cashback,posb_everyday_cashback,70.867
798,Cashback,No,39000,esso,899,0,giant,799,599,0,cashback,not_eligible,0.0
799,Cashback,Yes,49000,spc,599,0,redmart,799,599,0,cashback,uob_one,62.95
800,Cashback,No,59000,esso,599,799,giant,899,100,599,cashback,uob_one,133.6333
801,Cashback,No,89000,caltex,399,999,ntuc,100,0,399,cashback,posb_everyday_cashback,51.417
802,Cashback,Yes,89000,spc,799,0,redmart,0,100,999,cashback,posb_everyday_cashback,52.647000000000006
803,Cashback,No,59000,spc,999,799,giant,399,100,399,cashback,uob_one,100.2833
804,Cashback,No,39000,caltex,899,0,giant,599,0,799,cashback,not_eligible,0.0
805,Cashback,No,79000,shell,899,899,redmart,599,899,899,cashback,uob_one,141.9766
806,Cashback,No,49000,shell,399,599,cold_storage,799,100,399,cashback,uob_one,133.6266
807,Cashback,No,69000,caltex,399,0,redmart,999,599,399,cashback,uob_one,106.9533
808,Cashback,No,69000,caltex,899,899,sheng_shiong,0,899,399,cashback,uob_one,126.9633
809,Cashback,Yes,59000,caltex,399,899,cold_storage,999,899,799,cashback,uob_one,167.0
810,Cashback,Yes,49000,esso,399,100,sheng_shiong,599,999,0,cashback,uob_one,133.6333
811,Cashback,No,69000,public_transport,0,100,cold_storage,899,0,999,cashback,uob_one,77.95
812,Cashback,No,39000,shell,999,0,giant,100,599,899,cashback,not_eligible,0.0
813,Cashback,No,89000,esso,899,899,ntuc,599,599,799,cashback,uob_one,106.9533
814,Cashback,No,79000,spc,899,899,giant,799,799,0,cashback,uob_one,167.0
815,Cashback,No,39000,caltex,899,100,cold_storage,899,100,799,cashback,not_eligible,0.0
816,Cashback,No,69000,caltex,799,399,sheng_shiong,999,399,899,cashback,uob_one,93.6133
817,Cashback,No,89000,public_transport,0,999,cold_storage,599,999,599,cashback,uob_one,167.0
818,Cashback,No,69000,esso,399,599,ntuc,399,799,599,cashback,uob_one,120.29329999999999
819,Cashback,Yes,89000,public_transport,399,100,ntuc,399,899,799,cashback,uob_one,153.57659999999998
820,Cashback,No,79000,esso,799,0,redmart,799,899,899,cashback,uob_one,126.9633
821,Cashback,Yes,39000,esso,799,799,cold_storage,999,799,599,cashback,uob_one,167.0
822,Cashback,Yes,39000,public_transport,100,0,redmart,0,799,599,cashback,uob_one,77.95
823,Cashback,No,69000,shell,999,100,giant,0,0,0,cashback,posb_everyday_cashback,80.0
824,Cashback,Yes,49000,spc,799,899,ntuc,799,100,0,cashback,uob_one,73.67
825,Cashback,No,39000,caltex,599,599,ntuc,0,799,599,cashback,not_eligible,0.0
826,Cashback,Yes,49000,shell,999,899,ntuc,399,799,999,cashback,uob_one,136.9766
827,Cashback,No,39000,shell,599,599,ntuc,799,899,799,cashback,not_eligible,0.0
828,Cashback,Yes,59000,caltex,599,0,giant,999,799,399,cashback,uob_one,167.0
829,Cashback,No,69000,esso,999,799,cold_storage,799,399,100,cashback,uob_one,146.9066
830,Cashback,Yes,59000,shell,899,799,giant,399,599,0,cashback,uob_one,148.5799
831,Cashback,Yes,89000,esso,599,100,cold_storage,0,599,399,cashback,uob_one,62.95
832,Cashback,No,69000,spc,799,899,sheng_shiong,399,100,899,cashback,posb_everyday_cashback,80.0
833,Cashback,No,39000,shell,799,100,giant,999,999,599,cashback,not_eligible,0.0
834,Cashback,Yes,79000,caltex,599,100,cold_storage,999,999,0,cashback,uob_one,167.0
835,Cashback,No,59000,spc,599,599,giant,100,100,799,cashback,uob_one,80.34
836,Cashback,Yes,79000,esso,399,0,sheng_shiong,999,999,0,cashback,uob_one,133.6333
837,Cashback,Yes,59000,caltex,899,0,sheng_shiong,399,799,0,cashback,uob_one,120.29329999999999
838,Cashback,No,89000,public_transport,100,0,ntuc,399,599,799,cashback,uob_one,67.95
839,Cashback,Yes,69000,public_transport,100,0,sheng_shiong,399,999,399,cashback,uob_one,87.95
840,Cashback,No,69000,public_transport,399,100,cold_storage,0,399,0,cashback,uob_one,56.900000000000006
841,Cashback,Yes,69000,esso,399,0,cold_storage,399,999,599,cashback,uob_one,160.2466
842,Cashback,Yes,89000,shell,399,0,redmart,599,999,899,cashback,uob_one,140.29659999999998
843,Cashback,Yes,79000,public_transport,0,999,giant,0,799,399,cashback,uob_one,120.29329999999999
844,Cashback,No,49000,caltex,799,799,cold_storage,899,799,899,cashback,uob_one,167.0
845,Cashback,Yes,69000,esso,799,399,redmart,899,100,799,cashback,posb_everyday_cashback,80.0
846,Cashback,No,79000,public_transport,399,100,ntuc,0,100,799,cashback,posb_everyday_cashback,63.2
847,Cashback,No,89000,public_transport,399,0,ntuc,100,599,899,cashback,uob_one,82.9
848,Cashback,No,49000,caltex,999,999,cold_storage,399,0,999,cashback,uob_one,93.6133
849,Cashback,Yes,59000,caltex,599,999,sheng_shiong,799,100,399,cashback,posb_everyday_cashback,80.0
850,Cashback,No,49000,esso,899,0,giant,599,799,399,cashback,uob_one,160.2466
851,Cashback,Yes,39000,esso,599,100,ntuc,799,0,100,cashback,uob_one,33.0
852,Cashback,No,49000,caltex,599,0,giant,899,399,599,cashback,uob_one,153.57659999999998
853,Cashback,No,49000,public_transport,399,0,cold_storage,899,999,799,cashback,uob_one,167.0
854,Cashback,No,39000,caltex,899,399,giant,799,599,100,cashback,not_eligible,0.0
855,Cashback,No,49000,public_transport,100,999,ntuc,899,0,999,cashback,posb_everyday_cashback,80.0
856,Cashback,No,39000,shell,899,399,sheng_shiong,100,899,999,cashback,not_eligible,0.0
857,Cashback,No,39000,spc,899,399,redmart,899,0,999,cashback,not_eligible,0.0
858,Cashback,No,59000,spc,399,599,cold_storage,399,799,899,cashback,uob_one,146.9066
859,Cashback,No,59000,shell,599,899,giant,100,799,799,cashback,uob_one,136.9666
860,Cashback,No,79000,esso,399,399,redmart,799,899,799,cashback,uob_one,126.9633
861,Cashback,Yes,49000,caltex,599,999,giant,399,999,0,cashback,uob_one,160.2466
862,Cashback,No,49000,caltex,399,999,redmart,599,100,799,cashback,posb_everyday_cashback,80.0
863,Cashback,No,59000,public_transport,0,100,giant,799,599,899,cashback,uob_one,160.2466
864,Cashback,No,79000,caltex,799,599,sheng_shiong,399,100,999,cashback,posb_everyday_cashback,80.0
865,Cashback,No,79000,public_transport,399,599,cold_storage,999,999,799,cashback,uob_one,167.0
866,Cashback,No,79000,caltex,799,599,ntuc,899,599,0,cashback,uob_one,106.9533
867,Cashback,No,49000,public_transport,0,100,sheng_shiong,100,100,899,cashback,posb_everyday_cashback,55.25
868,Cashback,Yes,49000,public_transport,100,899,ntuc,399,899,100,cashback,uob_one,133.6333
869,Cashback,Yes,79000,spc,599,999,sheng_shiong,399,599,399,cashback,uob_one,106.9533
870,Cashback,No,59000,public_transport,0,799,cold_storage,899,100,599,cashback,uob_one,133.6333
871,Cashback,No,49000,spc,899,599,redmart,799,599,399,cashback,uob_one,106.9533
872,Cashback,No,49000,shell,799,100,redmart,599,399,999,cashback,uob_one,106.9566
873,Cashback,Yes,39000,shell,599,100,ntuc,999,599,599,cashback,uob_one,116.9566
874,Cashback,Yes,39000,caltex,599,0,ntuc,799,399,799,cashback,uob_one,93.6133
875,Cashback,Yes,59000,esso,899,599,giant,799,399,799,cashback,uob_one,146.9066
876,Cashback,No,89000,spc,799,100,cold_storage,999,799,999,cashback,uob_one,167.0
877,Cashback,Yes,59000,spc,799,599,giant,399,399,0,cashback,uob_one,120.22659999999999
878,Cashback,No,49000,caltex,899,0,ntuc,0,799,599,cashback,uob_one,120.29329999999999
879,Cashback,Yes,79000,caltex,399,599,ntuc,399,0,899,cashback,uob_one,67.0
880,Cashback,Yes,59000,shell,999,100,giant,799,0,0,cashback,posb_everyday_cashback,80.0
881,Cashback,No,59000,caltex,899,100,cold_storage,0,899,399,cashback,uob_one,126.9633
882,Cashback,Yes,79000,public_transport,399,799,cold_storage,100,399,0,cashback,uob_one,77.9
883,Cashback,No,79000,spc,999,599,redmart,799,399,399,cashback,uob_one,93.6133
884,Cashback,No,79000,public_transport,399,0,ntuc,899,0,100,cashback,uob_one,52.95
885,Cashback,Yes,79000,caltex,599,999,cold_storage,599,599,899,cashback,uob_one,146.9066
886,Cashback,No,59000,public_transport,0,399,giant,399,999,0,cashback,uob_one,102.9
887,Cashback,Yes,89000,esso,999,100,cold_storage,399,999,799,cashback,uob_one,160.2466
888,Cashback,Yes,69000,spc,999,0,giant,599,399,999,cashback,uob_one,133.5666
889,Cashback,No,69000,spc,599,100,sheng_shiong,100,999,899,cashback,uob_one,133.6333
890,Cashback,Yes,39000,spc,999,399,sheng_shiong,0,799,0,cashback,uob_one,120.29329999999999
891,Cashback,Yes,69000,esso,899,599,giant,799,100,599,cashback,uob_one,126.9633
892,Cashback,Yes,89000,shell,399,799,sheng_shiong,399,100,599,cashback,uob_one,80.3333
893,Cashback,Yes,59000,caltex,399,899,giant,899,399,899,cashback,uob_one,153.57659999999998
