,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
1028,Miles,Yes,29000,caltex,999,799,giant,100,999,599,etihad_guest,not_eligible,0.0
1029,Miles,No,69000,caltex,599,100,cold_storage,999,799,399,etihad_guest,citi_rewards_miles,1037.92
1030,Miles,No,79000,public_transport,399,599,ntuc,100,799,599,krisflyer,uob_prvi_miles,6988.799999999999
1031,Miles,Yes,29000,spc,799,0,sheng_shiong,899,899,599,big_loyalty,not_eligible,0.0
1032,Miles,Yes,49000,caltex,899,100,sheng_shiong,399,899,100,etihad_guest,citi_rewards_miles,527.5200000000001
1033,Miles,Yes,69000,shell,999,899,cold_storage,599,799,999,krisflyer,uob_prvi_miles,12026.0
1034,Miles,Yes,49000,spc,999,599,sheng_shiong,599,799,599,british_airways_executive_club,citi_rewards_miles,1437.7600000000002
1035,Miles,No,29000,esso,399,399,giant,999,999,0,krisflyer,not_eligible,0.0
1036,Miles,No,69000,spc,599,100,sheng_shiong,799,899,799,krisflyer,uob_prvi_miles,8948.8
1037,Miles,No,89000,spc,799,599,ntuc,399,100,799,krisflyer,dbs_womans_world_miles,7909.6
1038,Miles,No,59000,esso,599,399,sheng_shiong,799,599,0,british_airways_executive_club,citi_rewards_miles,383.36000000000007
1039,Miles,No,79000,caltex,799,899,sheng_shiong,0,399,799,asia_miles,uob_prvi_miles,8108.799999999999
1040,Miles,Yes,29000,esso,599,100,cold_storage,0,399,599,asia_miles,not_eligible,0.0
1041,Miles,Yes,59000,caltex,399,599,sheng_shiong,899,999,100,british_airways_executive_club,citi_rewards_miles,623.3600000000001
1042,Miles,No,39000,esso,399,599,giant,399,899,0,big_loyalty,not_eligible,0.0
1043,Miles,Yes,89000,shell,799,599,ntuc,999,899,399,turkish_miles_and_smiles,citi_rewards_miles,1165.76
1044,Miles,Yes,49000,spc,799,100,giant,100,100,999,turkish_miles_and_smiles,citi_rewards_miles,1774.2400000000002
1045,Miles,Yes,69000,caltex,799,599,ntuc,999,899,399,turkish_miles_and_smiles,citi_rewards_miles,1165.76
1046,Miles,Yes,69000,spc,799,899,sheng_shiong,899,999,599,asia_miles,uob_prvi_miles,11746.0
1047,Miles,No,89000,esso,399,799,redmart,899,999,799,asia_miles,dbs_womans_world_miles,15341.6
1048,Miles,Yes,39000,spc,599,899,cold_storage,399,899,599,big_loyalty,dbs_altitude_visa,12222.0
1049,Miles,No,59000,public_transport,399,100,giant,0,999,100,british_airways_executive_club,citi_rewards_miles,399.68000000000006
1050,Miles,No,59000,esso,999,799,giant,599,100,599,krisflyer,uob_prvi_miles,8668.8
1051,Miles,Yes,29000,public_transport,0,899,sheng_shiong,399,599,999,asia_miles,not_eligible,0.0
1052,Miles,No,69000,caltex,899,799,sheng_shiong,399,599,0,turkish_miles_and_smiles,citi_rewards_miles,431.36000000000007
1053,Miles,No,69000,shell,999,100,redmart,599,799,0,frequent_flyer,dbs_altitude_visa,5992.799999999999
1054,Miles,No,49000,esso,899,899,cold_storage,0,100,399,turkish_miles_and_smiles,citi_rewards_miles,942.0799999999999
1055,Miles,Yes,29000,esso,799,399,ntuc,599,599,799,big_loyalty,not_eligible,0.0
1056,Miles,Yes,49000,caltex,599,100,giant,899,100,899,frequent_flyer,dbs_altitude_visa,6232.799999999999
1057,Miles,No,59000,esso,999,899,ntuc,799,599,799,turkish_miles_and_smiles,citi_rewards_miles,1805.76
1058,Miles,Yes,49000,spc,899,599,giant,399,0,0,krisflyer,uob_prvi_miles,5311.599999999999
1059,Miles,Yes,89000,esso,999,899,ntuc,999,799,999,turkish_miles_and_smiles,citi_rewards_miles,2189.7599999999998
1060,Miles,No,39000,esso,599,399,giant,799,599,599,krisflyer,not_eligible,0.0
1061,Miles,Yes,59000,spc,599,0,redmart,0,999,999,etihad_guest,citi_rewards_miles,1854.08
1062,Miles,No,49000,shell,599,999,sheng_shiong,599,599,899,turkish_miles_and_smiles,citi_rewards_miles,1885.76
1063,Miles,No,39000,spc,599,100,giant,0,799,399,asia_miles,not_eligible,0.0
1064,Miles,No,89000,shell,799,399,cold_storage,399,0,599,turkish_miles_and_smiles,citi_rewards_miles,1213.92
1065,Miles,Yes,39000,caltex,899,100,giant,899,899,399,krisflyer,uob_prvi_miles,8948.8
1066,Miles,No,39000,caltex,899,599,cold_storage,899,599,399,big_loyalty,not_eligible,0.0
1067,Miles,Yes,59000,public_transport,399,799,redmart,599,100,100,etihad_guest,citi_rewards_miles,1326.08
1068,Miles,No,49000,esso,899,799,giant,100,999,899,big_loyalty,dbs_altitude_visa,13305.599999999999
1069,Miles,No,29000,esso,399,0,redmart,999,399,999,big_loyalty,not_eligible,0.0
1070,Miles,Yes,39000,spc,599,899,ntuc,100,799,999,krisflyer,uob_prvi_miles,9508.8
1071,Miles,Yes,59000,shell,999,899,cold_storage,899,599,399,frequent_flyer,dbs_altitude_visa,9108.0
1072,Miles,No,29000,caltex,399,799,sheng_shiong,399,399,899,asia_miles,not_eligible,0.0
1073,Miles,No,59000,spc,999,799,redmart,0,399,799,big_loyalty,dbs_altitude_visa,10785.599999999999
1074,Miles,Yes,59000,caltex,399,999,cold_storage,799,100,100,asia_miles,uob_prvi_miles,6711.599999999999
1075,Miles,No,59000,shell,899,100,cold_storage,599,100,899,krisflyer,uob_prvi_miles,7271.599999999999
1076,Miles,Yes,69000,shell,899,399,cold_storage,100,399,399,frequent_flyer,dbs_altitude_visa,5270.4
1077,Miles,No,39000,esso,999,899,giant,899,399,100,krisflyer,not_eligible,0.0
1078,Miles,Yes,89000,public_transport,0,599,cold_storage,899,0,599,frequent_flyer,dbs_womans_world_miles,5990.4
1079,Miles,No,39000,caltex,399,999,sheng_shiong,999,999,799,turkish_miles_and_smiles,not_eligible,0.0
1080,Miles,Yes,79000,public_transport,0,899,giant,399,799,0,frequent_flyer,dbs_altitude_visa,5032.799999999999
1081,Miles,Yes,39000,public_transport,399,899,sheng_shiong,0,999,799,asia_miles,uob_prvi_miles,8668.8
1082,Miles,No,49000,shell,599,799,ntuc,899,100,0,big_loyalty,dbs_altitude_visa,8629.199999999999
1083,Miles,No,79000,esso,799,899,cold_storage,0,999,899,big_loyalty,dbs_altitude_visa,12945.599999999999
1084,Miles,Yes,49000,spc,999,799,giant,999,399,899,etihad_guest,citi_rewards_miles,1949.76
1085,Miles,Yes,69000,spc,599,599,ntuc,100,599,100,british_airways_executive_club,citi_rewards_miles,463.5200000000001
1086,Miles,No,39000,esso,899,599,cold_storage,799,100,999,asia_miles,not_eligible,0.0
1087,Miles,No,89000,spc,999,899,redmart,999,399,0,asia_miles,dbs_womans_world_miles,9829.6
1088,Miles,Yes,59000,caltex,799,0,redmart,899,999,100,asia_miles,uob_prvi_miles,7831.599999999999
1089,Miles,No,49000,spc,899,100,giant,399,999,799,turkish_miles_and_smiles,citi_rewards_miles,1661.92
1090,Miles,No,29000,public_transport,100,100,cold_storage,999,0,100,big_loyalty,not_eligible,0.0
1091,Miles,Yes,89000,shell,799,899,giant,999,899,100,big_loyalty,dbs_altitude_visa,13305.599999999999
1092,Miles,Yes,79000,caltex,899,0,sheng_shiong,599,899,799,big_loyalty,dbs_altitude_visa,11505.599999999999
1093,Miles,Yes,79000,esso,799,799,redmart,100,799,0,frequent_flyer,dbs_altitude_visa,5992.799999999999
1094,Miles,Yes,89000,caltex,899,799,sheng_shiong,999,399,899,asia_miles,uob_prvi_miles,11186.0
1095,Miles,No,69000,caltex,399,0,ntuc,399,999,899,frequent_flyer,dbs_altitude_visa,6470.4
1096,Miles,No,59000,caltex,799,0,redmart,999,999,999,turkish_miles_and_smiles,citi_rewards_miles,3484.4800000000005
1097,Miles,No,79000,shell,999,799,giant,799,899,599,big_loyalty,dbs_altitude_visa,14742.0
1098,Miles,No,49000,shell,399,899,redmart,399,399,0,asia_miles,uob_prvi_miles,5868.799999999999
1099,Miles,Yes,39000,shell,599,799,giant,599,100,399,turkish_miles_and_smiles,citi_rewards_miles,973.9200000000001
1100,Miles,Yes,49000,spc,999,799,redmart,899,399,399,etihad_guest,citi_rewards_miles,2428.32
1101,Miles,No,79000,esso,899,799,redmart,799,999,599,british_airways_executive_club,citi_rewards_miles,2668.32
1102,Miles,Yes,59000,esso,399,0,sheng_shiong,0,999,399,asia_miles,uob_prvi_miles,5031.599999999999
1103,Miles,Yes,69000,spc,999,599,giant,100,899,899,turkish_miles_and_smiles,citi_rewards_miles,1853.92
1104,Miles,Yes,69000,esso,799,999,cold_storage,999,599,399,etihad_guest,citi_rewards_miles,1181.76
1105,Miles,Yes,59000,spc,999,599,redmart,0,799,599,asia_miles,uob_prvi_miles,8388.8
1106,Miles,No,49000,esso,799,599,ntuc,100,0,899,big_loyalty,dbs_altitude_visa,8629.199999999999
1107,Miles,Yes,39000,esso,599,899,sheng_shiong,999,899,100,frequent_flyer,dbs_altitude_visa,8390.4
1108,Miles,Yes,69000,caltex,899,599,sheng_shiong,799,899,399,frequent_flyer,dbs_altitude_visa,8628.0
1109,Miles,Yes,39000,public_transport,0,999,ntuc,599,799,899,etihad_guest,citi_rewards_miles,1821.92
1110,Miles,Yes,59000,spc,599,599,sheng_shiong,399,899,0,asia_miles,uob_prvi_miles,6988.799999999999
1111,Miles,Yes,79000,esso,399,599,ntuc,0,0,399,krisflyer,uob_prvi_miles,3911.5999999999995
1112,Miles,No,59000,public_transport,399,100,giant,799,599,399,big_loyalty,dbs_altitude_visa,8265.599999999999
1113,Miles,Yes,49000,esso,799,899,sheng_shiong,799,899,399,frequent_flyer,dbs_altitude_visa,9108.0
1114,Miles,Yes,69000,public_transport,0,799,redmart,999,399,100,etihad_guest,citi_rewards_miles,1950.0800000000004
1115,Miles,Yes,39000,spc,399,999,sheng_shiong,999,999,399,krisflyer,uob_prvi_miles,10626.0
1116,Miles,No,79000,esso,999,399,cold_storage,799,899,799,asia_miles,uob_prvi_miles,10906.0
1117,Miles,No,69000,caltex,599,100,cold_storage,599,899,399,krisflyer,uob_prvi_miles,7268.799999999999
1118,Miles,Yes,59000,spc,799,399,ntuc,999,899,899,asia_miles,uob_prvi_miles,11186.0
1119,Miles,Yes,49000,caltex,899,999,ntuc,799,399,599,asia_miles,uob_prvi_miles,10346.0
1120,Miles,Yes,69000,spc,799,100,cold_storage,100,399,100,frequent_flyer,dbs_altitude_visa,3595.2
1121,Miles,No,79000,esso,899,399,cold_storage,999,0,599,british_airways_executive_club,citi_rewards_miles,1325.92
1122,Miles,No,59000,shell,999,899,sheng_shiong,799,799,999,frequent_flyer,dbs_altitude_visa,10788.0
1123,Miles,Yes,79000,shell,999,599,sheng_shiong,899,799,899,asia_miles,uob_prvi_miles,11746.0
1124,Miles,No,79000,shell,399,999,cold_storage,899,899,999,frequent_flyer,dbs_altitude_visa,10068.0
1125,Miles,No,49000,public_transport,0,100,redmart,399,899,899,frequent_flyer,dbs_altitude_visa,5512.799999999999
1126,Miles,No,49000,caltex,799,899,redmart,399,0,999,frequent_flyer,dbs_altitude_visa,7430.4
1127,Miles,No,59000,spc,599,799,sheng_shiong,399,799,100,frequent_flyer,dbs_altitude_visa,6470.4
1128,Miles,Yes,69000,spc,399,399,ntuc,100,899,999,krisflyer,uob_prvi_miles,7828.799999999999
1129,Miles,No,89000,esso,599,599,cold_storage,100,399,899,etihad_guest,citi_rewards_miles,1709.92
1130,Miles,No,59000,shell,399,599,sheng_shiong,100,399,999,turkish_miles_and_smiles,citi_rewards_miles,1837.92
1131,Miles,No,79000,esso,799,100,cold_storage,999,599,0,etihad_guest,citi_rewards_miles,399.52000000000004
1132,Miles,No,89000,public_transport,100,899,cold_storage,999,100,899,british_airways_executive_club,citi_rewards_miles,1774.08
1133,Miles,No,59000,caltex,899,999,giant,100,100,100,krisflyer,uob_prvi_miles,6154.4
1134,Miles,Yes,59000,public_transport,0,899,redmart,899,799,999,british_airways_executive_club,citi_rewards_miles,3308.4800000000005
1135,Miles,Yes,49000,caltex,799,599,redmart,0,899,899,krisflyer,uob_prvi_miles,8948.8
1136,Miles,No,59000,public_transport,399,399,cold_storage,0,999,399,turkish_miles_and_smiles,citi_rewards_miles,925.9200000000001
1137,Miles,Yes,59000,public_transport,399,100,redmart,899,0,799,krisflyer,uob_prvi_miles,6151.599999999999
1138,Miles,Yes,39000,caltex,399,100,giant,0,799,899,etihad_guest,citi_rewards_miles,1646.08
1139,Miles,No,59000,esso,999,100,giant,100,999,999,krisflyer,uob_prvi_miles,8951.599999999999
1140,Miles,Yes,79000,public_transport,0,799,giant,999,100,100,asia_miles,uob_prvi_miles,5594.4
1141,Miles,Yes,39000,caltex,999,599,redmart,899,100,799,frequent_flyer,dbs_altitude_visa,8150.4
1142,Miles,Yes,49000,esso,399,100,cold_storage,599,0,599,asia_miles,uob_prvi_miles,4751.599999999999
1143,Miles,Yes,39000,spc,599,100,giant,599,899,0,british_airways_executive_club,citi_rewards_miles,351.52000000000004
1144,Miles,No,79000,spc,799,999,cold_storage,799,899,599,british_airways_executive_club,citi_rewards_miles,1517.7600000000002
1145,Miles,No,59000,public_transport,0,599,sheng_shiong,0,799,100,big_loyalty,dbs_altitude_visa,5392.799999999999
1146,Miles,Yes,69000,spc,799,399,giant,799,399,399,krisflyer,uob_prvi_miles,7825.999999999999
1147,Miles,No,89000,spc,899,599,ntuc,599,100,999,krisflyer,dbs_womans_world_miles,9749.6
1148,Miles,No,59000,public_transport,0,0,ntuc,399,399,399,asia_miles,uob_prvi_miles,3351.5999999999995
1149,Miles,No,49000,esso,899,0,cold_storage,0,399,799,big_loyalty,dbs_altitude_visa,7549.199999999999
1150,Miles,No,89000,esso,899,399,cold_storage,999,100,799,frequent_flyer,dbs_womans_world_miles,8309.6
1151,Miles,No,69000,esso,599,399,redmart,100,799,599,british_airways_executive_club,citi_rewards_miles,1405.92
1152,Miles,No,89000,esso,599,999,redmart,999,0,599,big_loyalty,dbs_womans_world_miles,21093.6
1153,Miles,Yes,39000,spc,899,999,ntuc,0,399,0,krisflyer,uob_prvi_miles,6431.599999999999
1154,Miles,No,79000,esso,599,0,cold_storage,599,899,999,british_airways_executive_club,citi_rewards_miles,1933.92
1155,Miles,Yes,39000,esso,799,899,giant,799,0,399,krisflyer,uob_prvi_miles,8108.799999999999
1156,Miles,No,89000,caltex,799,999,ntuc,100,599,599,turkish_miles_and_smiles,citi_rewards_miles,1357.92
1157,Miles,Yes,69000,esso,899,399,giant,399,0,999,krisflyer,uob_prvi_miles,7548.799999999999
1158,Miles,No,79000,esso,799,799,redmart,0,999,0,turkish_miles_and_smiles,citi_rewards_miles,415.5200000000001
1159,Miles,Yes,49000,caltex,899,799,giant,100,100,0,krisflyer,uob_prvi_miles,5314.4
1160,Miles,Yes,59000,shell,599,799,giant,399,0,999,krisflyer,uob_prvi_miles,7828.799999999999
1161,Miles,Yes,39000,caltex,799,899,sheng_shiong,999,0,100,asia_miles,uob_prvi_miles,7831.599999999999
1162,Miles,No,89000,shell,599,0,giant,100,799,899,etihad_guest,citi_rewards_miles,1678.08
1163,Miles,Yes,59000,public_transport,100,0,giant,899,799,599,krisflyer,uob_prvi_miles,6711.599999999999
1164,Miles,Yes,39000,shell,399,599,ntuc,599,899,0,frequent_flyer,dbs_altitude_visa,5990.4
1165,Miles,No,49000,caltex,799,599,redmart,899,0,799,asia_miles,uob_prvi_miles,8668.8
1166,Miles,Yes,39000,esso,899,100,redmart,799,0,899,big_loyalty,dbs_altitude_visa,9709.199999999999
1167,Miles,Yes,59000,shell,599,899,redmart,999,100,999,big_loyalty,dbs_altitude_visa,12945.599999999999
1168,Miles,No,69000,shell,599,100,giant,0,0,599,frequent_flyer,dbs_altitude_visa,3115.2
1169,Miles,Yes,79000,shell,799,0,sheng_shiong,899,899,899,turkish_miles_and_smiles,citi_rewards_miles,1853.92
1170,Miles,No,59000,esso,999,100,ntuc,799,399,599,british_airways_executive_club,citi_rewards_miles,1325.92
1171,Miles,No,59000,public_transport,399,799,cold_storage,399,799,100,big_loyalty,dbs_altitude_visa,8985.599999999999
1172,Miles,Yes,49000,caltex,399,0,ntuc,799,0,899,frequent_flyer,dbs_altitude_visa,5032.799999999999
1173,Miles,Yes,79000,spc,399,399,sheng_shiong,100,599,0,krisflyer,uob_prvi_miles,4191.599999999999
1174,Miles,Yes,59000,shell,399,899,sheng_shiong,100,999,599,asia_miles,uob_prvi_miles,8388.8
1175,Miles,No,89000,spc,399,100,redmart,0,599,399,frequent_flyer,dbs_womans_world_miles,4070.4
1176,Miles,No,69000,spc,599,899,cold_storage,0,899,399,etihad_guest,citi_rewards_miles,1021.9200000000001
1177,Miles,No,59000,shell,599,100,ntuc,399,999,399,krisflyer,uob_prvi_miles,6988.799999999999
1178,Miles,Yes,89000,caltex,399,0,ntuc,899,0,599,frequent_flyer,dbs_womans_world_miles,5830.4
1179,Miles,Yes,79000,caltex,999,100,ntuc,599,100,599,frequent_flyer,dbs_altitude_visa,5752.799999999999
1180,Miles,No,59000,esso,899,899,sheng_shiong,399,100,999,british_airways_executive_club,citi_rewards_miles,1965.92
1181,Miles,No,69000,esso,599,899,sheng_shiong,399,899,599,big_loyalty,dbs_altitude_visa,12222.0
1182,Miles,Yes,59000,caltex,799,399,giant,100,599,599,british_airways_executive_club,citi_rewards_miles,1261.92
1183,Miles,Yes,89000,shell,899,799,redmart,0,899,799,big_loyalty,dbs_womans_world_miles,12704.400000000001
1184,Miles,No,79000,public_transport,399,999,redmart,399,899,100,asia_miles,uob_prvi_miles,7828.799999999999
1185,Miles,No,89000,spc,999,0,ntuc,899,599,0,etihad_guest,citi_rewards_miles,399.52000000000004
1186,Miles,Yes,49000,caltex,899,999,redmart,0,999,100,big_loyalty,dbs_altitude_visa,10789.199999999999
1187,Miles,No,59000,public_transport,0,100,sheng_shiong,399,799,100,british_airways_executive_club,citi_rewards_miles,367.68000000000006
1188,Miles,No,79000,caltex,399,0,giant,799,899,899,etihad_guest,citi_rewards_miles,1773.92
1189,Miles,Yes,49000,public_transport,399,899,redmart,899,0,799,turkish_miles_and_smiles,citi_rewards_miles,2924.48
1190,Miles,Yes,59000,shell,799,399,redmart,399,100,0,etihad_guest,citi_rewards_miles,846.0799999999999
1191,Miles,No,49000,spc,399,899,cold_storage,799,399,899,british_airways_executive_club,citi_rewards_miles,1837.76
1192,Miles,Yes,39000,spc,399,100,cold_storage,399,599,0,etihad_guest,citi_rewards_miles,239.52000000000004
1193,Miles,No,79000,caltex,899,799,cold_storage,399,399,899,krisflyer,uob_prvi_miles,9506.0
1194,Miles,Yes,79000,shell,399,100,redmart,899,100,599,asia_miles,uob_prvi_miles,5871.599999999999
1195,Miles,Yes,69000,shell,799,0,giant,100,899,100,asia_miles,uob_prvi_miles,5314.4
1196,Miles,Yes,39000,spc,999,899,giant,100,799,799,big_loyalty,dbs_altitude_visa,12945.599999999999
1197,Miles,Yes,49000,spc,799,0,sheng_shiong,0,0,899,krisflyer,uob_prvi_miles,4754.4
1198,Miles,No,69000,spc,999,399,giant,899,999,0,big_loyalty,dbs_altitude_visa,11865.599999999999
1199,Miles,Yes,39000,shell,899,899,giant,0,999,399,frequent_flyer,dbs_altitude_visa,7670.4
1200,Miles,No,79000,esso,899,899,cold_storage,899,999,0,british_airways_executive_club,citi_rewards_miles,591.36
1201,Miles,No,49000,esso,999,799,cold_storage,100,0,999,turkish_miles_and_smiles,citi_rewards_miles,1902.08
1202,Miles,Yes,69000,public_transport,0,799,giant,599,999,0,krisflyer,uob_prvi_miles,6711.599999999999
1203,Miles,Yes,89000,spc,399,999,giant,399,799,399,british_airways_executive_club,citi_rewards_miles,1053.76
1204,Miles,No,59000,spc,799,899,sheng_shiong,599,100,999,etihad_guest,citi_rewards_miles,1981.92
1205,Miles,No,79000,spc,599,799,ntuc,799,0,0,asia_miles,uob_prvi_miles,6151.599999999999
1206,Miles,No,49000,esso,899,100,cold_storage,599,999,399,frequent_flyer,dbs_altitude_visa,7190.4
1207,Miles,Yes,59000,public_transport,100,100,giant,399,100,399,british_airways_executive_club,citi_rewards_miles,750.24
1208,Miles,No,79000,shell,899,399,giant,799,0,999,frequent_flyer,dbs_altitude_visa,7430.4
1209,Miles,Yes,89000,shell,399,100,giant,100,999,399,british_airways_executive_club,citi_rewards_miles,894.0799999999999
1210,Miles,Yes,69000,shell,599,999,giant,0,599,799,turkish_miles_and_smiles,citi_rewards_miles,1629.92
1211,Miles,Yes,59000,caltex,599,599,cold_storage,399,100,999,british_airways_executive_club,citi_rewards_miles,1869.92
1212,Miles,No,69000,public_transport,0,399,ntuc,999,100,799,turkish_miles_and_smiles,citi_rewards_miles,1518.08
1213,Miles,No,89000,public_transport,399,899,cold_storage,999,999,399,big_loyalty,dbs_altitude_visa,13302.0
1214,Miles,No,79000,esso,399,799,ntuc,399,999,599,etihad_guest,citi_rewards_miles,1373.7600000000002
1215,Miles,Yes,79000,caltex,399,100,cold_storage,399,0,0,big_loyalty,dbs_altitude_visa,3232.7999999999997
1216,Miles,No,49000,esso,799,399,redmart,399,0,399,asia_miles,uob_prvi_miles,5588.799999999999
1217,Miles,No,79000,spc,799,100,giant,599,799,0,etihad_guest,citi_rewards_miles,367.52000000000004
1218,Miles,Yes,89000,spc,899,899,giant,999,899,0,turkish_miles_and_smiles,citi_rewards_miles,591.36
1219,Miles,No,49000,spc,899,999,sheng_shiong,599,999,0,british_airways_executive_club,citi_rewards_miles,559.36
1220,Miles,No,69000,public_transport,0,399,ntuc,999,0,399,turkish_miles_and_smiles,citi_rewards_miles,862.0799999999999
1221,Miles,Yes,69000,public_transport,399,999,redmart,0,999,999,british_airways_executive_club,citi_rewards_miles,1981.92
1222,Miles,Yes,89000,public_transport,100,999,ntuc,799,899,0,asia_miles,uob_prvi_miles,7831.599999999999
1223,Miles,Yes,69000,public_transport,0,399,ntuc,399,399,899,big_loyalty,dbs_altitude_visa,7545.599999999999
1224,Miles,No,59000,caltex,799,0,giant,399,899,100,krisflyer,uob_prvi_miles,6151.599999999999
1225,Miles,No,79000,shell,999,100,ntuc,100,999,799,krisflyer,uob_prvi_miles,8391.599999999999
1226,Miles,Yes,69000,esso,399,100,sheng_shiong,100,0,399,big_loyalty,dbs_altitude_visa,3592.7999999999997
1227,Miles,No,59000,spc,599,399,cold_storage,999,799,999,krisflyer,uob_prvi_miles,10626.0
1228,Miles,Yes,49000,public_transport,100,799,cold_storage,399,799,999,big_loyalty,dbs_altitude_visa,11145.599999999999
1229,Miles,Yes,39000,shell,899,899,cold_storage,899,100,0,big_loyalty,dbs_altitude_visa,10069.199999999999
1230,Miles,Yes,69000,spc,799,399,redmart,399,100,0,big_loyalty,dbs_altitude_visa,6109.2
1231,Miles,Yes,39000,spc,799,100,sheng_shiong,599,799,999,etihad_guest,citi_rewards_miles,1965.92
1232,Miles,Yes,69000,esso,599,799,giant,100,399,999,frequent_flyer,dbs_altitude_visa,6950.4
1233,Miles,No,79000,esso,999,0,ntuc,0,799,599,frequent_flyer,dbs_altitude_visa,5752.799999999999
1234,Miles,No,59000,public_transport,100,100,sheng_shiong,899,799,0,turkish_miles_and_smiles,citi_rewards_miles,303.68
1235,Miles,No,59000,caltex,799,599,ntuc,399,0,899,turkish_miles_and_smiles,citi_rewards_miles,1725.92
1236,Miles,No,69000,caltex,399,100,redmart,899,599,799,asia_miles,uob_prvi_miles,7828.799999999999
1237,Miles,No,89000,shell,599,799,ntuc,100,0,0,krisflyer,uob_prvi_miles,4194.4
1238,Miles,Yes,69000,public_transport,100,999,cold_storage,799,100,599,british_airways_executive_club,citi_rewards_miles,1278.08
1239,Miles,Yes,89000,public_transport,399,799,giant,799,999,100,turkish_miles_and_smiles,citi_rewards_miles,639.3600000000001
1240,Miles,No,49000,spc,399,999,cold_storage,0,799,599,turkish_miles_and_smiles,citi_rewards_miles,1309.92
1241,Miles,No,59000,esso,999,999,giant,100,899,100,asia_miles,uob_prvi_miles,8671.599999999999
1242,Miles,Yes,79000,public_transport,0,599,sheng_shiong,599,399,599,british_airways_executive_club,citi_rewards_miles,1213.92
1243,Miles,No,89000,caltex,599,999,sheng_shiong,799,0,899,asia_miles,uob_prvi_miles,9228.8
1244,Miles,No,89000,esso,899,599,sheng_shiong,999,399,100,asia_miles,uob_prvi_miles,8388.8
1245,Miles,No,49000,esso,799,899,redmart,999,899,799,frequent_flyer,dbs_altitude_visa,10548.0
1246,Miles,Yes,49000,shell,399,999,redmart,999,100,799,asia_miles,uob_prvi_miles,9228.8
1247,Miles,No,59000,public_transport,399,599,ntuc,399,899,399,asia_miles,uob_prvi_miles,7545.999999999999
1248,Miles,No,69000,esso,399,0,sheng_shiong,799,399,100,british_airways_executive_club,citi_rewards_miles,415.5200000000001
1249,Miles,Yes,69000,spc,999,599,ntuc,0,0,399,asia_miles,uob_prvi_miles,5591.599999999999
1250,Miles,Yes,69000,caltex,399,0,redmart,999,799,999,frequent_flyer,dbs_altitude_visa,7670.4
1251,Miles,No,79000,caltex,399,0,redmart,999,799,999,etihad_guest,citi_rewards_miles,3388.4800000000005
1252,Miles,No,69000,public_transport,399,100,giant,599,0,0,big_loyalty,dbs_altitude_visa,3952.7999999999997
1253,Miles,No,79000,caltex,399,599,redmart,899,899,999,turkish_miles_and_smiles,citi_rewards_miles,3340.3199999999997
1254,Miles,No,89000,public_transport,0,799,ntuc,999,899,599,asia_miles,uob_prvi_miles,9228.8
1255,Miles,Yes,49000,caltex,399,599,redmart,599,999,999,asia_miles,uob_prvi_miles,10066.0
1256,Miles,Yes,79000,shell,399,599,ntuc,0,799,100,krisflyer,uob_prvi_miles,5311.599999999999
1257,Miles,Yes,79000,shell,599,599,ntuc,799,999,100,british_airways_executive_club,citi_rewards_miles,639.3600000000001
1258,Miles,Yes,89000,caltex,599,100,giant,999,100,599,turkish_miles_and_smiles,citi_rewards_miles,1246.08
1259,Miles,Yes,69000,public_transport,0,899,ntuc,999,0,999,krisflyer,uob_prvi_miles,8111.599999999999
1260,Miles,Yes,89000,esso,999,599,ntuc,799,399,999,asia_miles,uob_prvi_miles,10626.0
1261,Miles,Yes,79000,esso,599,100,redmart,399,100,999,etihad_guest,citi_rewards_miles,2364.6400000000003
1262,Miles,Yes,79000,shell,399,799,redmart,999,799,100,british_airways_executive_club,citi_rewards_miles,2077.92
1263,Miles,Yes,39000,public_transport,0,999,redmart,100,599,399,frequent_flyer,dbs_altitude_visa,5032.799999999999
1264,Miles,Yes,89000,caltex,899,0,ntuc,100,0,599,frequent_flyer,dbs_womans_world_miles,5591.2
1265,Miles,No,89000,shell,399,999,giant,399,899,0,turkish_miles_and_smiles,citi_rewards_miles,431.36000000000007
1266,Miles,No,79000,public_transport,100,799,redmart,100,399,399,etihad_guest,citi_rewards_miles,1006.0799999999999
1267,Miles,Yes,89000,public_transport,100,0,redmart,799,0,0,asia_miles,dbs_womans_world_miles,6472.0
1268,Miles,No,69000,public_transport,0,599,ntuc,899,899,100,asia_miles,uob_prvi_miles,6991.599999999999
1269,Miles,Yes,89000,public_transport,0,100,cold_storage,799,599,399,british_airways_executive_club,citi_rewards_miles,878.0799999999999
1270,Miles,No,69000,public_transport,100,399,giant,599,799,0,krisflyer,uob_prvi_miles,5311.599999999999
1271,Miles,No,79000,esso,399,599,redmart,899,0,999,krisflyer,uob_prvi_miles,8108.799999999999
1272,Miles,No,49000,esso,899,999,cold_storage,399,799,799,frequent_flyer,dbs_altitude_visa,9348.0
1273,Miles,Yes,49000,caltex,799,599,sheng_shiong,899,399,899,big_loyalty,dbs_altitude_visa,12942.0
1274,Miles,No,49000,shell,899,399,cold_storage,999,999,0,big_loyalty,dbs_altitude_visa,11865.599999999999
1275,Miles,Yes,79000,public_transport,100,999,giant,100,999,599,british_airways_executive_club,citi_rewards_miles,1310.08
